UniqueCount	AmbigCount
1	0
0	0
0	13
0	0
13	0
53	0
73	3
79	4
0	0
6	0
4	0
1	0
4	0
0	0
82	22
0	8
0	153
0	0
0	0
0	17
0	13
0	0
0	0
0	0
0	2
0	4
0	24
2	7
0	13
0	0
0	1
0	0
12	0
0	0
0	0
1	0
5	106
0	0
2	0
0	0
37	86
0	0
1	1
4	2
1	2
0	0
0	0
235	0
0	16
0	27
12	38
0	16
3	1
6	79
0	3
0	0
0	0
27	64
1	6
18	44
28	0
0	0
0	8
3	0
32	0
8	0
104	0
0	0
153	1
0	0
94	1
0	0
1	0
44	20
0	0
0	0
0	1
0	0
0	0
0	0
2	1
0	3
0	64
0	0
0	0
0	0
2	0
0	0
0	0
1	1
6	8
0	13
0	0
0	6
0	0
8	3
0	1
88	0
5	16
13	0
0	21
23	4
2	0
0	0
0	0
4	1
0	1
196	73
0	50
6	0
0	5
3	0
6	0
0	0
3	50
0	0
8	370
30	60
15	0
26	11
0	3
0	0
0	0
0	2
0	7
0	8
8	68
0	0
0	0
0	0
7	3
2	10
0	0
2	0
91	0
120	0
0	0
4	0
1	0
3320	11
0	0
216	0
4	0
0	0
102	0
29	0
18	0
0	0
0	0
388	2
134	0
73	0
285	1
210	7
189	4
122	2
435	0
1	0
2	0
86	0
0	1
2	0
2	0
0	0
4293	50
1942	49
2	0
111	0
1	0
0	0
2064	0
467	1
431	1
158	0
1	0
3652	1
0	0
1	0
0	0
7142	21
22205	63
5778	44
0	0
0	0
114542	3907
232259	3945
1170	40
53	0
3	0
46	0
631	0
454	0
82	0
8	0
12	0
75	0
0	0
1	0
0	0
1	0
1389	0
94	0
394	0
32	0
21	0
874	0
2446	0
14	0
24	0
39	0
164	0
136	0
2455	15
1159	15
71	0
1883	0
6945	27
15510	34
11281	134
5696	166
1657	85
14526	123
992	72
0	0
71	0
7	0
1	0
332	0
6076	53
3318	53
0	0
0	0
0	0
0	0
0	0
0	941
119	2
4918	0
0	0
171	0
93	0
26	0
11	0
25	0
47	0
126	4
401	8
129	4
11198	943
68	3002
0	2621
41	2727
18	2343
208	119
2	119
1851	0
7	683
50	683
110	0
1	0
0	0
0	1
3	1
105	0
0	0
837	0
266	0
51	0
0	0
0	0
0	0
0	0
501	0
35	0
56	0
248	0
0	0
11	0
41	0
34	57
11	57
299	1
8226	0
1	0
106	255
20	255
153	480
2	480
16	0
43	1227
164	1227
395	1092
0	1092
0	0
835	0
32	69
0	69
255	0
150	0
6	0
0	0
897	0
1796	0
2	2
0	2
0	0
53	0
12	0
8	286
0	232
0	158
0	212
927	0
22690	3
7	0
74	377
0	377
0	0
37	0
374	0
844	0
53	134
13	116
8	134
12	0
0	0
653	0
332	0
41	110
0	110
63324	14
620	1
177	1
17	0
18	0
1	0
2	0
5596	1
140	2
7089	2
43	0
0	193
0	194
1	181
227	38
50	0
782	1675
53	1675
16	0
119	372
54	372
0	0
0	0
1	49
0	49
1639	0
1574	3
0	2
338	0
3	0
0	0
23	0
71	5679
3322	5679
2	0
529	0
0	594
91	594
604	0
1762	0
1	1775
0	1775
0	1377
2262	0
64	0
76	0
0	0
566	0
0	0
0	0
178	124
4	124
378	0
60	0
9	19
0	19
4864	1
22	1
39	0
650	0
1076	0
245	0
1016	0
271	0
0	0
118	0
13	21
0	21
0	0
0	0
264	0
70	385
60	385
1308	0
69	0
0	0
63	0
10	0
269	0
0	0
4605	1
547	0
2	0
24	260
17	260
2800	0
0	0
0	0
347	0
29	0
17	52
15	52
0	0
22	0
122	2168
52	2168
11913	4
4	1
1513	0
381	0
206	892
2	892
216	0
114	1412
0	1412
1913	0
0	104
7	104
0	0
0	0
0	0
0	0
36	9
56883	18
0	0
1	5
0	5
101	0
423	0
26	0
173	0
0	0
6	0
4504	0
58	0
5	405
31	405
2	405
3456	1
2735	0
27559	67834
0	67830
734	0
0	0
1	0
59	0
633	1101
0	1101
47	0
13	0
104	175
0	175
33	0
0	0
0	0
590	0
64	230
32	230
906	1660
11	1660
0	0
1981	2
232	0
18	0
92	0
0	0
202	0
133	2
45	2
0	0
1499	1
0	0
0	0
0	0
303	845
4	845
9	0
139	0
3308	1
16	33
2	33
9638	0
622	0
123	0
0	0
0	0
102	0
4533	0
129	1864
25	1481
47	1683
239	0
620	0
2281	9643
0	9643
1554	0
28	0
0	0
27	155
6	155
0	0
0	0
12204	8
176	0
12180	4
694	0
1	0
0	0
0	0
2	0
8	0
684	0
0	5037
8	4762
36	4525
345	1
5	1
388	0
1002	0
0	0
127	0
273	0
2361	1
3	0
575	0
4	0
672	1
14	0
49	363
32	363
183	893
10	893
358	0
3	0
354	0
144	24
351	0
908	11081
32	11081
5	11064
97	0
35	0
4	0
3136	0
44	0
4993	0
4201	0
0	0
667	0
33	471
6	471
1238	0
418	301
0	301
476	0
0	22
2	22
5	0
721	0
167	2432
2	2432
109	0
0	0
196	1
33	302
0	302
1393	0
4193	0
2	0
15	134
25	134
0	0
459	0
0	0
2739	0
1724	0
552	0
0	0
404	0
292	0
43	211
10	211
0	210
19	0
290	1271
0	1271
143	0
10	1578
1	1522
0	1465
1388	2
0	0
2554	0
455	98
83	98
0	0
0	0
0	0
1	0
0	0
205	0
0	0
8305	2
68	0
7323	2
1012	1552
0	1552
1	0
96	0
42	0
3	309
30	309
15	0
0	0
0	2
255	0
150	2024
20	2024
1606	0
0	0
0	0
1668	1
120	0
0	0
131	0
7	0
1	0
207	0
0	0
0	0
244	0
0	0
0	0
3647	0
0	0
0	2
0	2
12	0
10415	2
5	0
10	3828
262	3828
902	2
2095	0
0	0
0	0
3714	1
1	0
0	0
5	2
31	308
1	308
0	0
319	0
73	0
3	3
0	3
0	0
872	0
0	0
724	1
0	0
0	0
37	115
0	115
476	0
181	0
210	202
3	202
2	102
32	546
83	546
415	0
0	0
599	496
0	496
878	84787
0	84787
8	0
347	0
1364	1
0	0
0	0
27	0
2	0
10	129
2	129
22	347
49	347
257	0
0	0
747	0
8	137
2	137
1318	0
0	0
135	0
1341	0
1054	0
34	0
4	432
36	432
37	0
360	1
0	0
0	0
2232	0
0	3
0	3
0	0
0	0
14	0
0	0
2944	0
17	831
0	831
17	831
382	5029
369	5029
3049	0
15	696
0	664
0	742
119	0
34	773
0	773
756	0
0	0
78	719
12	719
178	0
21	0
1304	0
1968	0
0	2112
58	2112
21702	6
1047	0
41	0
9	238
28	238
0	0
0	0
0	0
26	0
700	0
25	3
16	0
10	3
1705	0
1855	0
0	0
1610	1520
0	1520
1385	1275
9	1274
510	0
63	0
143	0
6	1
53	0
211	2035
621	2034
0	2028
3	2035
2998	0
204	0
39	3347
788	3347
159	0
322	802
8	801
0	0
214	0
1256	1
264	0
425	0
61	0
255	0
877	0
333	0
2528	0
4817	1
0	678
94	678
5206	1
1	0
0	0
1	187
4	187
1418	0
55	632
1	632
10	632
216	4931
0	4931
0	0
0	0
0	0
0	0
0	0
0	0
0	0
111	1052
7	1052
334	0
1027	0
1177	0
0	0
0	0
88	0
561	0
3	0
263	0
11030	3
30	96
2	96
288	0
8304	0
65	1219
0	1219
4	0
643	0
51	0
2116	0
6	0
201	1836
16	1836
3	0
0	0
24	0
16	223
48	230
6	202
38	0
9	40
1	39
0	40
25	0
7	0
144	452
5	452
315	0
1540	0
98	0
7	0
0	0
19	60
0	60
50	0
9	0
40	0
188	0
621	0
430	0
955	0
317	0
0	1
0	1
0	0
23	0
745	0
6	0
35	440
11	440
9	300
62	300
496	0
0	737
42	737
776	4750
15	4734
9	2078
27	1362
0	0
599	0
101	1210
150	1210
218	8
73	0
9	0
0	0
0	0
1127	0
25	479
20	479
364	0
0	1470
0	1195
0	1298
746	0
460	0
0	0
109	1303
0	1303
3	3631
96	4487
48	4160
410	0
160	0
0	0
130	1875
2	1875
285	0
0	0
16	840
46	840
8	0
558	1
508	0
67	0
257	0
140	0
398	0
3	0
343	0
0	0
0	0
92	263
0	263
78	417
0	417
23	0
0	0
257	0
75	0
0	0
35	400
10	400
47	842
14	842
0	0
297	0
531	0
89	0
0	0
0	0
0	0
0	0
0	0
379	0
2852	0
0	0
0	0
0	0
2	248
100	367
13	363
107	2942
1	2942
0	906
7	1177
5	1158
0	1203
0	0
13	2708
314	2708
1554	1
49	4
1111	0
29	0
0	0
19	169
12	169
65	79
0	79
3	0
342	0
254	2603
356	2603
8	5
0	5
335	0
1	2
3	2
1218	40
54	352
94	386
119	386
297	0
2	0
5	424
18	424
7705	0
29	0
55	0
4579	0
27	0
2556	1
786	0
2773	0
1214	0
4	0
2371	0
67	0
384	0
1	124
5	124
127	0
6	981
0	1117
12	1019
13	975
240	0
1144	0
9	0
76	0
0	0
0	0
0	279
2	271
0	215
9	0
159	3536
0	3541
30	3304
61	0
257	0
730	0
3	28
0	28
916	0
102	0
0	5316
31	5175
0	3295
354	0
112	0
0	0
0	0
0	0
0	0
713	0
79	0
290	0
0	0
382	1428
50	1428
2366	1
20	133
0	133
14	0
0	0
0	0
45	681
1	535
0	681
0	0
21	0
577	0
56	479
1	479
510	0
5	6
0	6
0	0
279	0
13	0
601	0
0	0
0	0
0	0
267	0
5	40
0	40
154	1
339	0
0	0
0	0
0	0
646	2
0	0
3	0
7	0
32	396
1	388
0	389
0	374
25	499
13	499
605	0
3	12
0	12
0	11
0	10
0	0
7	0
2	0
10502	1
68	0
0	0
0	0
0	17
0	17
329	0
28	0
448	9637
6	9637
2	41
6	41
181	0
861	0
121	0
0	0
68	0
28	0
133	0
0	0
0	0
106	0
0	0
0	0
0	0
0	0
0	0
2678	0
0	0
0	0
2134	0
214	545
0	545
0	0
0	0
733	0
2	0
771	0
1575	0
0	0
680	1
60	0
1	0
81	1443
0	1443
518	3634
0	3634
85	703
8	703
3	2704
263	2704
12	2708
144	2713
0	57
0	55
0	55
0	0
0	0
113	0
0	0
0	0
0	0
3	695
0	675
3	386
3	0
1023	0
2537	2
2	0
0	0
0	0
0	0
0	0
1	3
0	3
0	2
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
3	0
0	0
5	0
0	0
1536	2
225	0
0	0
13	0
103	0
592	0
0	0
18	0
15	1
68	0
831	0
34	143
2	143
2	0
372	0
41	0
282	0
25	0
98	0
1448	0
31	1
31	409
6	409
15	3
14	415
2	415
28	0
59	0
463	0
685	0
8	269
0	269
0	0
637	0
293	0
3	0
2	538
42	509
8	518
359	0
855	0
526	0
0	0
0	0
0	0
58	1089
4	1078
3	1088
320	0
626	1
800	0
774	2
278	0
1	0
730	0
283	0
1	0
1326	0
7182	2
0	0
2830	0
103	0
0	0
1	1217
6	1018
0	1067
0	0
152	1075
34	1075
225	0
982	0
0	695
0	806
0	695
0	829
0	792
6	703
369	0
0	0
28	0
462	1625
0	1625
919	1
13	1259
11	1259
21	147
3	171
1	140
7	156
103	341
12	341
526	0
617	2
0	2
84	0
0	0
2001	0
159	0
4960	0
4063	1
4854	1
94	0
57	0
0	0
201	0
682	0
207	0
21	310
9	310
53	0
26	0
108	1817
0	1817
2671	0
4	0
825	0
0	597
141	597
4072	1
966	0
2249	0
913	0
44	707
4	707
31	2989
53	2989
19	2988
0	0
752	0
0	6
6	6
45	0
871	0
0	0
242	0
560	1
7700	2
26	175
0	175
1499	0
682	0
93	1555
1	1555
53	82
1	82
6514	3
277	0
2694	6
2	30
0	30
3739	3
645	2
640	0
246	1695
0	1695
7896	1
1115	3
11050	647
8189	595
15251	638
0	0
596	0
1487	1
1	0
1919	1
34	295
0	293
0	265
2931	0
79	0
143	0
1936	0
0	0
8618	0
338	0
33	721
0	716
22	621
3	637
2	721
0	637
3	709
62	161
17	151
10	138
183	257
6	257
464	0
59	152
6	152
0	0
72	0
9	64
0	64
430	1
197	0
33	1651
2	1651
0	1496
1	1642
0	0
181	0
0	0
0	0
0	0
301	0
79	610
3	610
1099	0
1	1428
56	1429
7	1291
293	0
1	0
404	0
158	0
21	0
704	0
3220	1
316	0
8	0
0	0
0	0
1304	4874
13	4874
0	0
1	0
41	0
70	0
0	0
0	0
15	0
118	0
3379	1134
19	5832
2	4529
1	5506
0	0
2314	1
81	0
0	0
9275	4
0	70346
0	59292
0	48869
0	59923
0	2208
32	2136
0	2208
89	473
2	473
0	115
5	116
2	101
0	85
0	0
28	0
0	0
3	0
80	0
126	354
0	354
0	0
0	0
857	0
827	0
0	0
8	102
17	102
0	0
266	0
1	0
15559	3
73	1129
260	1129
873	1
139	0
2464	0
80	836
31	836
9242	0
5	0
1866	0
119	1030
0	1030
0	2705
0	2478
0	2177
3	0
862	1
4	0
0	0
124	0
600	0
0	0
3	0
0	0
6	0
118	0
103	369
19	364
16	371
0	0
1839	0
49	599
0	599
77	775
2	775
0	0
588	0
765	0
192	756
15	756
53	0
5	0
0	0
0	0
333	0
0	0
0	0
1	0
0	0
0	0
0	0
1144	0
368	0
961	0
3204	2
756	0
212	0
1	0
1	0
143	0
0	0
27	346
0	346
13	0
101	0
404	0
0	0
0	0
3	0
1729	0
59	0
39	0
5	146
0	155
6	142
88	1956
9	1937
0	1899
0	0
3	0
43	1400
2	1168
14	575
4537	6023
0	6023
510	122
2133	1
1529	0
220	1
324	0
2	0
32	0
79	0
2404	9904
11	9725
10	9903
0	9903
0	0
975	0
266	7739
861	7739
13	761
1	653
1	579
130	1849
2	1849
0	1801
0	0
0	0
2	30
0	30
5	30
18	0
0	0
40	0
1673	0
2958	0
1721	1
15	0
0	0
0	0
0	0
62	5
0	0
0	0
375	5
103	0
0	0
0	832
67	832
36	829
0	829
1	9
0	9
0	0
1	0
1829	1
195	39
0	39
175	0
3	276
3	250
7	228
0	0
973	0
593	0
505	0
830	0
6586	0
173	0
342	1354
0	1354
431	0
333	0
515	0
95	0
53	0
3604	1
3	0
1964	0
265	0
0	0
5	0
114	0
764	0
1305	2
202	0
83	1042
56	1042
172	0
939	1
5334	1
79	0
2859	1
4	0
1001	0
0	248
0	316
0	283
83	0
0	0
0	559
122	550
6	469
1197	1
0	0
4159	1
1848	0
0	0
0	0
1134	0
13	0
1158	0
0	0
2	0
1608	0
61	0
738	3577
31	3474
0	0
3	0
351	3352
1	3340
0	3352
34	0
0	0
0	0
13	0
606	0
0	0
525	0
417	0
906	0
502	0
0	0
62	0
214	0
0	1
0	1
1018	3464
5	3464
894	0
508	0
0	2
0	2
0	0
0	0
23	594
4	594
423	0
0	0
0	0
48	0
0	0
0	0
3837	0
0	0
592	7
0	0
3914	0
237	0
56	0
2521	0
138	1733
7	1733
1870	2802
1	2801
57	84
0	84
2471	1
548	0
4	0
294	0
3500	0
17	0
963	0
104	0
670	0
47	385
6	385
8	0
86	116
63	95
509	21
661	0
0	0
5899	1
1256	0
345	0
0	2117
97	2117
1959	0
2681	2
606	0
17596	2
358	7
810	0
7279	1
31	0
3998	0
298	1
745	0
0	0
0	0
2519	3
926	0
9	846
11	846
67	845
0	845
0	2
0	2
2595	7
543	0
1626	0
267	534
0	534
198	462
0	462
470	0
0	0
136	1333
0	1333
982	0
1249	0
710	0
5	0
0	0
1303	1
16	0
5	0
420	1859
11	1859
0	0
71	0
0	0
0	0
6	587
1	588
0	588
0	0
0	0
197	0
465	0
2895	3
1745	0
4985	1
846	8079
13	8079
1550	0
0	0
1006	0
1741	0
103	1343
17	1343
26	275
6	275
709	1
1	0
0	0
2	397
200	397
6276	1
315	0
0	0
0	5
20	5
590	0
56	0
943	1
507	0
0	0
0	0
0	0
0	0
0	0
0	0
1063	0
40	0
0	3368
1	3290
0	2931
2	0
517	0
886	0
834	0
72	0
1333	0
34	539
0	540
0	540
0	0
0	0
5846	1
315	982
0	982
0	459
0	500
0	520
17	462
903	1
4231	24001
0	23998
10	0
2	0
1069	0
289	0
1	0
12	57
0	51
6	52
42	0
20	0
1378	167
1	167
8	0
574	0
0	0
917	4124
0	4122
2236	1
1896	0
5280	0
137	598
1	598
328	0
890	0
8	0
241	0
996	0
1568	0
653	3705
9	3705
0	0
3	0
743	0
1	0
1274	0
61	0
1148	0
0	0
1236	0
781	0
0	12
128	0
5	44
1	38
1	39
2	30
36	0
