UniqueCount	AmbigCount
0	0
1	0
2	14
0	0
12	0
51	0
80	3
158	4
0	0
4	0
0	0
0	0
0	0
0	0
59	17
2	7
4	80
0	0
0	0
0	19
0	5
0	0
0	0
0	0
0	0
0	7
0	5
4	3
0	25
0	0
0	1
5	0
5	0
0	0
0	0
2	0
0	65
0	0
0	0
1	0
23	47
0	0
0	0
2	3
1	0
0	0
0	0
120	0
0	9
0	13
23	21
1	19
2	5
6	105
0	16
2	0
0	1
7	34
0	7
25	49
16	0
0	0
0	7
2	0
28	0
12	0
75	0
0	0
112	0
0	0
102	0
1	0
0	0
41	20
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	63
0	0
0	0
0	0
0	0
0	0
1	1
1	6
4	2
0	9
0	0
0	2
0	0
0	4
0	1
60	0
2	36
14	3
0	6
15	0
1	0
0	0
0	1
2	2
0	2
215	92
0	24
6	0
0	2
6	0
7	0
0	0
4	22
0	0
8	381
41	82
7	0
18	12
0	0
0	0
0	0
0	0
0	16
0	4
0	46
0	0
0	0
0	0
5	4
7	20
0	0
1	0
136	0
84	0
0	0
1	0
0	0
2730	4
0	0
86	0
1	0
0	0
55	0
15	0
6	0
0	0
0	0
212	0
55	0
42	0
88	0
71	0
92	0
119	3
416	3
0	0
1	0
44	0
0	2
0	0
0	0
0	0
1967	34
1510	34
1	0
36	0
1	0
0	0
647	1
279	0
302	0
86	0
0	0
900	1
0	0
0	0
0	0
4189	15
10451	45
2227	35
0	0
0	0
32206	1020
85437	1027
605	11
39	0
2	0
22	0
335	0
345	1
52	0
2	0
1	0
41	0
1	0
5	0
0	0
1	0
1027	0
25	0
149	1
22	0
10	0
451	0
1024	0
1	0
19	0
25	0
94	0
59	0
1143	4
556	3
43	0
742	0
2101	12
4215	12
3113	51
1859	66
479	31
5652	40
379	26
0	0
65	0
1	0
2	0
156	0
2684	20
1140	21
0	0
0	0
0	0
1	0
0	0
0	582
23	0
1512	0
0	0
61	0
45	0
15	0
13	0
8	0
16	0
80	3
155	3
50	0
4528	588
81	3775
0	3253
43	3454
7	2893
16	4
0	4
1450	0
4	545
27	545
109	2
9	2
0	0
0	0
0	0
6	0
0	0
653	0
457	0
33	0
0	0
0	0
0	0
0	0
493	0
24	0
52	0
237	0
0	0
1	0
26	0
126	229
44	230
766	7
14130	2
0	0
121	275
5	275
67	161
0	161
89	0
16	514
49	514
320	1217
3	1217
0	0
967	0
77	95
0	95
210	0
208	0
17	0
0	0
151	0
2606	0
0	0
0	0
0	0
1	0
27	0
31	351
0	288
0	196
0	259
1235	0
17481	9
0	0
99	580
1	580
0	0
31	0
549	1
823	0
39	118
5	96
3	117
5	0
12	0
514	0
209	0
71	286
0	286
48534	15
607	4
152	4
144	0
32	0
3	0
0	0
3115	0
200	2
3270	4
198	0
0	81
0	81
0	76
79	32
84	0
883	1904
57	1904
7	0
150	431
56	431
0	0
0	0
2	27
1	27
2189	0
2081	1
0	1
212	0
56	0
0	0
2	0
91	8435
4236	8435
4	0
380	0
0	594
80	594
98	0
2488	0
2	892
0	892
0	693
3085	0
113	0
51	0
0	0
1343	0
0	0
0	0
145	33
1	33
94	0
843	0
0	3
0	3
3642	0
17	0
94	0
1623	0
1534	0
350	0
1335	0
377	0
0	0
128	0
38	118
3	118
0	0
0	0
377	0
148	797
110	798
902	1
83	0
0	0
98	0
1	0
1244	1
0	0
2438	0
785	0
0	0
30	402
46	402
5001	1
0	0
0	0
245	0
38	0
56	174
50	174
0	0
7	0
9	509
31	509
7506	6
0	2
1252	0
150	0
75	457
0	457
145	0
174	2984
2	2984
3866	1
0	173
11	173
0	0
0	0
0	0
1	0
4	4
27102	7
0	0
0	1
0	1
83	0
511	0
38	0
46	0
0	0
1	0
3117	0
43	0
5	385
43	385
0	385
2915	0
4462	0
23992	61464
0	61463
1191	0
0	0
1	0
42	0
611	1280
9	1280
28	0
0	0
174	270
0	270
16	0
0	1
1	1
202	1
38	151
79	151
682	1292
12	1289
0	0
2879	2
358	0
6	0
109	0
1	0
123	0
143	3
46	3
0	0
1301	1
0	0
0	0
0	0
245	741
1	741
2	0
24	0
4487	1
263	911
7	911
9345	2
1169	0
3651	0
0	0
0	0
276	0
3407	0
109	1219
24	1034
