UniqueCount	AmbigCount
0	0
0	0
0	5
0	0
20	0
49	0
97	4
149	4
0	0
9	0
5	0
1	0
1	0
0	0
86	15
0	2
0	52
0	0
0	0
0	25
0	75
0	0
0	0
0	0
0	2
0	4
0	73
6	4
0	17
0	4
0	2
1	0
3	0
0	0
0	0
0	0
0	269
0	0
0	0
1	0
24	72
0	0
0	0
1	5
1	0
0	0
1	0
149	0
0	10
0	16
84	110
7	69
7	11
9	168
0	13
1	0
0	0
31	38
1	8
26	66
16	0
0	0
0	16
0	0
45	0
20	0
64	0
0	0
85	1
0	0
85	1
0	0
0	0
71	31
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	133
2	0
0	0
0	0
5	0
0	2
0	0
10	10
4	6
0	10
0	0
0	0
0	0
12	7
0	3
167	0
7	40
27	6
0	21
18	5
0	0
0	1
0	0
1	1
0	1
135	42
0	19
0	0
0	1
13	0
20	0
0	0
7	41
0	0
16	592
32	94
7	0
13	3
0	0
0	0
0	0
0	0
0	5
0	4
5	42
0	0
0	0
0	0
13	15
6	13
0	0
2	0
165	0
39	0
0	0
0	0
15	0
9731	15
0	0
656	0
12	0
0	0
238	0
50	0
25	0
1	0
0	0
1816	1
542	1
319	0
607	0
466	21
662	13
518	7
1542	5
0	0
11	0
156	0
1	1
0	0
0	0
0	0
11926	160
10710	159
28	0
293	0
8	0
0	0
3360	0
7108	46
6344	47
447	0
1	0
5539	2
0	0
26	0
0	0
14186	48
36708	126
9156	71
0	0
0	0
198482	5834
488703	5848
6345	142
118	0
12	0
124	0
1143	0
1050	0
138	0
15	0
20	0
154	0
2	0
2	0
0	0
1	0
2408	0
226	0
827	0
119	0
31	0
1666	0
5782	0
8	0
34	0
192	4
704	4
676	0
6382	41
3557	40
260	0
5291	0
17399	100
35598	106
26409	322
14658	429
4137	222
36771	278
2744	159
0	0
483	0
21	0
9	0
1054	0
11107	71
5894	71
0	0
0	0
0	0
0	0
0	0
0	3307
474	1
7175	1
0	0
226	0
297	0
81	0
55	0
112	0
143	1
575	9
1217	11
298	3
26831	3312
106	4739
0	4133
26	4250
21	3730
357	198
6	198
3329	0
2	1250
75	1250
204	0
0	0
1	0
0	1
1	1
109	0
0	0
1606	0
142	0
92	0
0	0
0	0
0	0
0	0
652	0
221	0
81	0
451	0
0	0
20	0
16	0
28	29
3	30
503	1
5501	1
0	0
113	261
14	261
364	995
0	995
9	0
26	1107
132	1107
532	1619
1	1619
0	0
1450	1
92	194
0	194
355	0
225	8
10	8
0	0
480	0
2909	0
9	2
0	2
0	0
54	0
12	0
41	615
0	511
0	361
0	465
1461	0
34380	4
4	0
118	551
2	551
0	0
67	0
614	0
1243	0
