UniqueCount	AmbigCount
0	0
0	0
0	2
0	0
6	0
24	0
38	1
81	2
0	0
3	0
1	0
1	0
0	0
0	0
34	12
0	2
0	29
0	0
0	1
0	18
0	11
0	0
0	0
0	0
0	1
0	6
0	18
0	5
0	13
0	1
0	1
0	0
6	0
0	0
0	0
1	0
1	263
0	0
0	0
2	0
21	39
0	0
0	0
0	0
0	0
0	0
0	0
117	0
0	2
0	6
16	26
4	16
4	8
1	111
0	12
0	0
0	0
7	30
0	1
18	22
14	0
0	0
0	10
0	0
22	0
4	0
55	0
0	0
72	1
0	0
49	0
0	0
0	0
28	12
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	68
0	0
0	0
0	0
0	0
0	0
0	0
1	2
5	2
0	3
0	0
0	1
0	0
2	0
0	0
98	0
3	16
10	4
0	9
17	1
1	2
0	0
0	0
2	0
0	0
126	31
0	16
1	0
0	1
0	0
12	0
0	0
2	19
0	0
5	252
19	38
1	1
18	4
0	0
0	0
0	0
0	0
0	6
0	2
0	23
0	0
0	0
0	0
7	7
2	11
0	0
1	0
72	0
32	0
0	0
1	0
0	0
5354	8
0	0
374	0
3	0
0	0
119	0
20	0
12	0
0	0
0	0
485	1
194	1
124	0
292	0
233	13
265	2
245	1
827	1
0	0
1	0
111	0
0	0
0	0
0	0
0	0
5312	87
3751	87
7	0
102	0
0	0
0	0
2471	0
1346	5
1294	5
258	0
3	0
4068	0
0	0
7	0
0	0
9819	37
24745	89
6410	52
0	0
0	0
119641	3953
285980	3967
2736	52
63	0
3	0
66	0
733	0
656	0
103	0
14	0
11	0
110	0
0	0
2	0
0	0
1	0
1611	0
110	0
496	0
73	0
20	0
1195	0
2582	0
5	0
24	0
64	0
291	0
252	0
4415	32
2315	32
172	0
3211	2
12113	76
24873	78
17860	208
9660	264
2652	131
22448	187
1565	108
0	0
181	0
5	0
0	0
523	0
6793	56
3618	56
0	0
0	0
0	0
0	0
0	0
0	3325
181	3
6308	0
1	0
224	0
143	0
41	0
22	0
42	0
58	0
343	6
899	10
230	4
24949	3332
74	3338
0	2854
41	2949
16	2541
292	152
5	152
2387	2
4	490
37	490
46	0
0	0
0	0
0	1
0	1
82	0
0	0
867	0
133	0
71	0
0	0
0	0
0	0
0	0
438	0
104	0
74	0
302	0
0	1
12	0
56	0
73	156
23	156
261	0
6604	0
0	0
125	266
6	266
170	532
0	532
1	0
49	1148
130	1148
361	1228
1	1228
0	0
830	0
32	64
0	64
233	0
98	0
9	0
0	0
244	0
1758	0
7	2
0	2
0	0
52	0
2	0
17	357
0	291
0	206
0	272
1115	0
16292	1
10	0
90	400
0	400
0	0
48	0
400	0
948	0
52	162
5	147
5	162
