UniqueCount	AmbigCount
0	0
2	0
0	9
0	0
6	0
27	0
27	2
59	2
0	0
4	0
0	0
1	0
0	0
0	0
57	8
1	5
2	26
0	0
0	0
0	22
0	36
0	0
0	0
0	0
0	0
0	14
0	164
2	5
0	7
0	0
0	3
0	0
2	0
0	0
0	0
0	0
0	94
0	0
0	1
1	0
26	49
0	0
0	0
0	0
0	0
0	0
1	0
111	0
0	2
0	3
30	42
1	19
3	5
7	75
0	10
0	0
0	0
24	13
1	1
18	41
8	1
0	0
0	9
3	0
37	0
8	0
32	0
0	0
52	0
0	0
51	0
0	0
0	0
36	27
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	44
0	0
0	0
0	0
2	0
0	0
1	1
5	2
4	0
0	3
0	0
0	2
0	0
3	1
1	1
92	0
1	20
10	4
0	7
6	0
0	0
0	3
0	0
0	0
0	0
103	51
0	2
0	0
0	0
7	0
5	0
0	0
1	17
0	0
6	320
23	29
1	0
0	2
0	0
0	0
0	0
0	0
0	5
0	8
0	19
0	0
0	0
0	0
9	6
0	11
0	0
1	0
159	0
20	0
0	0
0	0
7	0
21682	24
0	0
378	0
2	0
0	0
169	0
36	0
19	0
0	0
0	0
1296	2
489	2
373	0
379	0
183	8
246	1
202	0
428	1
1	0
13	0
51	0
0	0
1	0
1	0
0	0
4141	38
5270	37
6	0
114	0
2	0
0	0
1503	1
2969	5
2824	4
197	0
0	0
2142	3
0	0
12	0
0	0
7675	25
18483	56
3857	26
0	0
0	0
86612	2795
259016	2823
11914	359
81	0
3	0
127	0
593	0
826	0
129	0
24	0
22	0
238	0
2	0
6	0
0	0
0	0
1086	0
97	0
355	0
43	0
28	0
925	0
3974	0
10	0
62	0
136	0
689	2
509	2
2583	14
1518	14
109	0
2137	2
6672	36
14690	36
9132	140
5209	177
1473	82
15694	134
1440	88
0	0
190	0
14	0
19	0
559	0
5199	39
2548	39
0	0
0	0
0	0
0	0
0	0
0	1115
259	0
2913	1
0	1
129	0
236	0
99	0
62	0
81	0
71	1
213	2
300	2
98	1
8138	1115
52	3413
0	2952
10	3096
11	2629
401	191
3	189
3021	0
5	843
50	843
650	3
0	3
0	0
0	0
0	0
101	0
0	0
936	0
28	0
45	0
0	0
0	0
0	0
0	0
508	0
32	0
31	0
276	0
0	0
16	0
2	0
4	1
1	1
99	0
2502	0
0	0
51	107
5	107
550	1546
0	1546
0	0
15	531
64	531
161	707
1	707
0	0
545	0
7	5
0	5
156	0
114	1
5	1
0	0
501	0
1533	0
5	1
0	1
0	0
24	0
3	0
15	274
0	221
0	149
0	202
669	0
9241	0
1	0
54	218
0	218
0	0
18	0
259	0
997	0
57	126
13	117
5	125
3	0
0	0
150	0
286	0
68	228
1	228
118297	16
64	2
142	2
9	0
4	0
8	0
3	0
4532	0
306	2
789	2
47	0
0	212
0	220
1	193
44	5
46	0
669	1509
35	1509
5	0
172	373
25	373
0	0
0	0
0	35
3	35
1965	0
611	0
1	0
308	1
0	1
0	0
14	0
35	4279
2066	4280
10	0
313	0
7	365
95	365
85	0
1629	0
12	6163
0	6164
0	4934
5150	0
54	0
4	0
0	0
114	0
0	0
1	0
105	42
2	42
195	0
0	0
2	3
0	3
9963	2
48	0
53	0
165	0
850	0
180	0
787	0
251	0
0	0
152	0
82	177
1	177
0	0
0	0
129	0
38	228
28	228
274	0
62	0
0	0
75	0
23	0
109	0
0	0
7079	0
376	0
4	0
49	347
33	347
6615	0
0	0
0	0
310	0
11	0
5	45
7	45
0	0
0	0
89	1601
41	1601
6779	1
0	1
2412	0
87	0
101	551
2	551
247	0
37	423
1	423
1829	0
0	89
7	89
