UniqueCount	AmbigCount
0	0
0	0
0	1
0	0
4	0
29	0
23	0
22	0
0	0
2	0
0	0
0	0
0	0
0	0
27	5
0	0
0	17
0	0
0	0
0	5
0	6
0	0
0	0
0	0
0	0
0	0
0	10
0	1
0	3
0	0
0	0
0	0
2	0
0	0
0	0
3	0
0	384
0	0
0	0
0	0
10	18
0	0
0	0
0	0
0	0
0	0
0	0
99	0
0	4
0	8
16	10
1	7
2	1
2	77
0	5
0	0
0	0
3	14
0	0
10	7
4	0
0	0
0	2
2	0
17	0
2	0
55	0
0	0
60	0
0	0
24	0
0	0
0	0
17	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	45
0	0
0	0
0	0
0	0
0	2
0	1
2	0
0	0
0	3
0	0
0	1
0	0
2	1
0	2
83	0
2	43
20	4
0	12
16	0
0	0
0	0
0	0
0	0
0	0
111	30
0	11
0	0
0	2
4	0
4	0
0	0
1	11
0	0
0	115
20	22
2	0
3	3
0	0
0	0
0	0
0	0
0	0
0	3
0	21
0	0
0	0
0	0
4	0
0	10
0	0
2	0
27	0
20	0
0	0
1	0
5	0
3269	1
0	0
357	0
6	0
1	0
58	0
5	0
3	0
0	0
0	0
409	0
142	0
80	0
178	0
157	5
335	4
321	2
1176	4
0	0
0	0
18	0
0	0
1	0
0	0
0	0
2775	44
2256	44
1	0
93	0
3	0
0	0
784	0
685	4
690	4
134	0
1	0
2690	0
0	0
12	0
0	0
5486	20
13283	48
2869	26
0	0
0	0
85861	3642
245196	3675
1834	33
43	0
0	0
38	0
449	0
576	1
50	0
7	0
4	0
68	0
2	0
1	0
0	0
2	0
651	0
125	0
799	0
67	0
10	0
1051	1
1181	0
2	0
5	0
50	0
216	0
184	0
6142	35
3341	34
180	0
4817	3
14796	111
28771	116
20638	333
11784	411
2919	202
24912	282
1861	162
0	0
148	0
5	0
3	0
614	0
4921	39
2669	36
0	0
0	0
0	0
0	0
0	0
1	4772
181	0
2939	0
0	0
100	0
193	0
42	0
37	0
76	0
147	0
545	17
1430	19
375	2
36199	4775
64	2692
0	2300
16	2423
17	2005
707	322
3	322
2239	0
1	570
42	570
349	0
0	0
3	0
0	3
0	3
111	0
0	0
826	0
12	0
67	0
0	0
0	0
0	0
0	0
305	0
74	0
28	0
328	0
0	0
32	0
16	0
7	12
2	12
111	0
3101	0
2	0
79	152
10	152
414	970
0	970
3	0
13	502
63	502
193	672
3	672
0	0
565	0
1	0
0	0
177	0
34	0
0	0
0	0
589	0
1231	0
8	4
0	4
0	0
73	0
0	0
10	262
0	210
0	151
0	203
823	0
14333	2
8	0
45	254
0	254
0	0
33	0
250	0
902	0
56	126
8	115
17	124
6	0
0	0
