UniqueCount	AmbigCount
0	0
3	0
0	13
0	0
29	0
90	0
132	10
234	11
0	0
21	0
5	0
0	0
3	0
2	0
146	32
2	11
1	118
0	0
0	0
0	43
0	75
0	0
0	1
0	0
0	0
0	34
1	59
3	15
0	28
0	1
0	3
0	0
10	0
0	0
0	0
4	0
4	41
0	0
0	0
1	3
61	135
0	0
0	1
0	3
2	0
0	0
3	0
167	0
0	19
0	28
62	89
7	55
20	9
9	152
0	15
3	0
0	0
32	80
0	17
34	80
17	1
0	0
0	25
2	0
85	0
22	0
99	0
0	0
147	0
0	0
185	0
3	0
2	0
97	78
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	137
1	0
0	0
0	0
0	0
0	1
0	4
11	10
4	4
0	12
0	2
0	6
0	0
9	13
0	8
117	0
6	34
10	2
0	25
12	4
0	0
0	2
0	0
6	3
0	2
320	116
0	39
7	0
0	4
12	0
17	0
0	0
9	76
0	0
19	694
75	122
16	0
40	7
0	0
0	0
0	0
0	2
0	18
0	16
5	65
0	0
0	0
0	0
18	25
2	24
0	0
8	0
432	0
129	0
0	0
2	0
7	0
31882	33
0	0
204	0
1	0
0	0
65	0
9	0
17	0
0	0
0	0
618	0
316	0
278	0
207	0
99	6
104	1
118	1
382	1
0	0
4	0
31	0
0	3
0	0
0	0
0	0
3157	44
3731	44
3	0
50	0
0	0
0	0
1209	0
1779	6
1668	5
143	0
2	0
1308	0
0	0
2	0
0	0
4368	7
11026	14
2597	7
0	0
0	0
38080	992
98757	995
6545	119
77	0
2	0
94	0
368	0
469	2
120	0
34	0
24	0
187	0
0	0
1	0
0	2
0	0
1044	0
34	0
189	0
36	0
20	0
576	0
3078	0
8	0
125	0
100	0
575	0
393	0
991	1
544	1
32	0
666	0
1822	4
4444	3
2965	17
1758	19
531	12
6335	18
371	9
0	0
125	0
2	0
13	0
254	0
3823	15
1695	15
0	0
0	0
0	0
0	0
0	0
0	505
99	2
1663	1
0	0
85	0
204	0
57	0
35	0
55	0
45	0
136	0
182	0
34	0
3473	505
102	4825
0	4197
86	4337
15	3723
14	8
0	8
2077	0
5	1056
48	1056
163	0
4	0
0	0
0	1
0	1
23	0
0	0
821	0
653	0
66	0
0	0
0	0
0	0
0	0
779	0
33	0
68	0
269	0
0	0
10	0
22	0
70	93
16	93
308	0
12525	1
4	0
184	417
16	417
90	245
0	245
76	0
37	1245
145	1245
453	1678
2	1678
0	0
1222	0
155	274
1	274
300	0
243	2
15	2
0	0
976	0
3133	1
1	0
0	0
0	0
7	0
44	1
28	427
0	370
0	248
0	305
1644	0
20102	6
7	0
139	577
1	577
0	0
45	0
702	1
1057	1
61	131
13	108
9	130
12	0
8	0
462	1
274	0
155	457
3	457
44174	2
1579	2
167	2
176	0
31	0
7	0
2	0
4615	2
186	2
6376	3
150	0
0	173
0	177
0	160
158	35
105	0
1034	2208
49	2208
8	0
231	616
92	616
0	0
0	0
2	57
3	57
2452	0
3412	2
1	1
340	0
168	0
0	0
20	0
79	6335
3315	6336
9	0
632	0
0	669
139	669
92	0
3203	0
6	2182
0	2185
0	1700
5262	0
114	0
111	0
0	0
1820	0
0	0
0	0
299	78
8	78
142	0
1230	0
0	2
0	2
4539	0
25	0
109	0
1289	1
1872	0
417	1
1865	0
494	0
0	0
150	0
25	72
6	72
0	0
0	0
375	0
184	797
112	797
1240	0
109	0
0	0
114	0
1	0
1413	0
0	0
3045	1
983	0
0	0
39	368
35	368
2226	0
0	0
0	0
347	0
13	0
43	170
43	170
4	0
17	0
129	2549
116	2549
11129	4
0	0
1497	1
204	0
156	839
1	839
285	0
182	3027
2	3027
4293	1
0	145
20	145
0	0
0	0
0	0
0	0
13	4
52358	5
0	0
1	0
0	0
117	0
639	0
120	0
159	0
0	0
3	0
4197	3
52	0
5	443
47	443
0	443
3289	0
7659	3
36837	92976
0	92968
1501	0
0	0
8	0
74	0
861	1398
3	1397
9	0
7	0
131	274
0	273
57	0
87	100
11	100
1146	0
46	176
191	176
943	1805
9	1805
0	0
3838	0
397	0
11	0
122	0
0	0
191	0
122	4
47	4
0	0
1416	0
0	0
0	0
0	0
274	964
4	963
7	0
10	0
5250	0
246	878
4	878
11426	1
1264	0
399	0
0	0
0	0
219	0
4138	1
151	2197
48	1806
80	1994
411	0
669	0
1997	10660
2	10660
4266	2
6	0
0	0
23	239
6	239
0	0
0	0
12482	5
185	0
12313	1
984	0
0	0
0	0
0	0
1	0
34	0
843	0
0	5363
8	5056
39	4917
451	0
2	0
444	0
1886	1
0	0
106	0
375	0
944	0
0	0
565	0
6	0
1207	1
7	0
52	383
32	383
169	878
2	878
899	0
24	0
1290	0
244	25
877	0
2322	24851
18	24847
12	24802
98	0
8	0
2	0
7328	1
164	0
7527	0
3683	0
0	0
1281	2
40	1182
21	1182
2944	1
557	361
0	361
1961	0
0	34
7	34
7	0
764	0
331	4331
3	4331
29	0
0	0
213	0
70	407
2	407
1744	0
5022	1
