UniqueCount	AmbigCount
0	0
2	0
0	3
0	0
3	0
25	0
25	0
58	0
0	0
6	0
0	0
0	0
0	0
0	0
30	9
1	2
1	47
0	0
0	0
0	5
0	9
0	0
0	0
0	0
0	0
0	1
0	5
0	1
0	11
0	2
0	0
1	0
7	0
0	0
0	0
0	0
2	9
0	0
0	0
0	0
27	29
0	0
0	0
0	0
0	0
0	0
0	0
135	0
0	2
0	6
12	14
0	6
0	1
4	76
0	10
2	0
0	0
18	24
0	1
12	13
2	0
0	0
0	11
1	0
16	0
1	0
50	0
0	0
63	0
0	0
120	0
1	0
0	0
28	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
3	0
0	1
6	1
0	8
0	0
0	4
0	0
1	0
0	0
38	0
2	6
2	0
0	6
14	0
0	0
0	0
0	1
2	0
0	0
153	32
0	20
3	0
0	2
4	0
3	0
0	0
2	12
0	0
8	233
16	46
2	0
17	6
0	0
0	0
0	0
0	0
0	10
0	0
2	25
0	0
0	1
0	0
2	2
3	28
0	0
0	0
85	0
52	0
0	0
1	0
0	0
1449	1
0	0
19	0
1	0
0	0
31	0
3	0
3	0
0	0
0	0
126	0
50	0
39	0
55	0
37	0
36	0
84	0
299	0
0	0
0	0
12	0
0	0
5	0
0	0
0	0
135	2
221	2
3	0
5	0
1	0
0	0
81	0
158	0
124	0
16	0
0	0
317	0
0	0
1	0
0	0
1265	3
4674	3
370	0
0	0
0	0
11892	134
14654	133
562	6
24	0
1	0
14	0
240	0
186	0
45	0
1	0
4	0
19	0
0	0
0	0
0	0
0	0
598	0
6	0
48	0
8	0
1	0
232	0
1264	1
3	0
4	0
7	0
57	0
29	0
221	0
57	0
7	0
87	0
396	3
942	3
635	3
282	3
78	1
1308	3
58	3
0	0
44	0
2	0
0	0
59	0
514	1
193	1
0	0
0	0
0	0
0	0
0	0
0	24
7	0
168	0
0	0
22	0
27	0
6	0
1	0
2	0
3	0
11	0
5	0
2	0
387	24
74	4045
0	3505
35	3698
15	3023
10	9
0	9
1261	0
1	508
34	508
48	0
0	0
0	0
0	0
0	0
13	0
0	0
498	0
124	0
55	0
0	0
0	0
0	0
0	0
480	0
32	0
50	0
157	0
0	0
2	0
35	0
329	435
86	435
457	0
3615	0
5	0
83	239
9	239
44	102
0	102
27	0
17	558
72	558
341	969
0	969
0	0
946	0
362	702
0	702
204	0
161	2
21	2
0	0
132	0
2415	0
2	0
0	0
0	0
8	0
16	0
19	350
0	305
0	211
0	256
1075	0
6937	1
0	0
104	644
1	644
0	0
27	0
517	0
732	0
28	85
2	78
5	85
9	0
3	0
445	0
228	0
821	2568
14	2568
121220	4
217	0
73	0
120	0
23	0
2	0
1	0
3312	0
148	2
6452	3
125	0
0	54
0	55
0	52
44	8
46	0
695	1363
30	1363
3	0
134	445
53	445
0	0
0	0
1	72
1	72
1575	0
1887	1
5	1
204	0
22	0
0	0
0	0
139	11491
6635	11491
12	0
205	0
4	501
78	501
159	0
1958	0
4	567
0	567
0	453
4908	0
121	0
48	0
0	0
628	0
0	0
0	0
337	67
7	67
69	0
191	0
0	3
0	3
2630	0
13	0
116	0
1353	0
1134	0
321	0
1253	0
685	0
0	0
159	0
157	428
7	428
0	0
0	0
255	0
131	728
80	728
729	0
105	0
0	0
98	0
4	0
933	0
0	0
2073	0
723	0
0	0
37	440
39	440
10182	0
4	8
0	8
723	0
32	0
34	105
34	105
0	0
3	0
56	1301
42	1301
10505	0
0	1
984	0
130	0
97	403
0	403
336	0
187	2153
0	2153
2702	0
3	212
13	212
0	0
0	0
0	0
0	0
14	3
43951	3
