UniqueCount	AmbigCount
0	0
0	0
0	4
0	0
3	0
17	0
29	2
42	1
0	0
0	0
0	0
0	0
0	0
0	0
27	4
1	2
0	21
0	0
0	0
0	7
0	14
0	0
0	0
0	0
0	0
0	1
0	19
1	2
0	3
0	1
0	0
0	0
0	0
0	0
0	0
2	0
0	446
0	0
0	0
0	0
12	16
0	0
0	0
0	0
0	0
0	0
0	0
98	0
0	9
0	7
18	7
1	3
1	1
3	89
0	6
0	0
0	0
5	20
0	0
0	6
6	1
0	0
0	6
0	0
7	0
19	0
50	0
0	0
49	0
0	0
22	0
0	0
0	0
9	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	37
0	0
0	0
0	0
0	0
0	0
2	0
0	0
6	3
0	1
0	0
0	1
0	0
2	1
0	0
71	0
1	29
14	3
0	12
3	4
0	0
0	0
0	0
1	1
0	1
102	30
0	7
0	0
0	2
2	0
12	0
0	0
0	6
0	0
5	123
5	24
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	1
1	10
0	0
0	0
0	0
3	2
7	8
0	0
1	0
26	0
15	0
0	0
1	0
6	0
3560	5
0	0
392	0
6	0
1	0
82	0
36	0
10	0
0	0
0	0
512	0
171	0
99	0
227	0
195	8
394	5
412	1
1534	3
1	0
5	0
46	0
0	1
0	0
0	0
0	0
3360	72
2709	70
7	0
85	0
4	0
0	0
942	0
837	11
847	10
207	0
1	0
3237	2
0	0
7	0
0	0
6921	15
15629	43
3305	24
0	0
0	0
109952	4355
298957	4377
2132	49
37	0
5	0
21	0
509	0
656	0
58	0
6	0
3	0
85	0
1	0
2	0
0	0
3	0
955	0
129	0
901	0
81	0
28	0
1302	0
1437	0
6	0
18	0
81	0
282	0
214	0
6591	34
3822	36
334	0
5591	1
16431	47
32902	51
23667	224
14330	286
3743	159
27457	292
2241	189
0	0
209	1
11	0
3	0
765	0
5789	51
3173	52
0	0
0	0
0	0
0	0
0	0
0	5309
256	2
4209	0
0	0
104	0
215	0
32	0
37	0
86	0
103	0
611	10
1522	13
334	3
35900	5317
52	2930
0	2582
23	2656
13	2317
667	366
14	366
2343	1
2	685
29	685
346	1
0	1
0	0
0	6
2	6
125	0
0	0
1014	0
22	0
85	0
0	0
0	0
0	0
0	0
324	0
71	0
51	0
322	0
0	0
46	0
15	0
18	17
0	17
179	0
3467	2
0	0
87	201
5	201
390	1098
2	1098
7	0
25	508
52	508
206	703
0	703
0	0
681	1
1	1
0	1
210	0
28	0
1	0
0	0
744	0
1430	0
9	7
0	7
0	0
96	0
0	0
13	265
1	216
0	164
0	213
905	0
15208	1
9	0
66	294
0	294
0	0
35	0
248	0
1018	1
58	161
5	142
1	160
22	0
