UniqueCount	AmbigCount
0	0
1	0
0	4
0	0
6	0
43	0
32	0
63	0
0	0
1	0
0	0
0	0
0	0
0	0
33	4
0	0
2	16
0	0
0	0
0	12
0	15
0	0
0	0
0	0
0	0
0	2
0	43
3	13
0	8
0	1
0	2
0	0
3	0
0	0
0	0
2	0
0	830
0	0
0	0
0	0
3	12
0	0
0	0
0	0
0	0
0	0
0	0
68	0
0	6
0	2
11	24
1	8
3	4
10	103
0	11
0	0
0	0
7	17
1	4
8	15
3	0
0	0
0	9
1	0
18	0
4	0
50	0
0	0
59	0
0	0
19	0
0	0
0	0
12	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	105
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	0
0	1
0	0
0	0
0	0
4	1
0	0
88	0
3	13
5	1
0	10
8	0
0	0
0	0
0	0
0	0
0	0
74	23
0	5
0	0
1	0
4	0
2	0
0	0
2	8
0	0
0	130
10	23
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	5
1	8
0	0
0	0
0	0
2	5
2	12
0	0
1	0
37	0
13	0
0	0
1	0
0	0
5854	18
0	0
617	0
16	0
0	0
100	0
47	0
17	0
1	0
0	0
1089	1
291	1
200	0
481	0
473	31
701	8
530	8
1965	8
2	0
1	0
99	0
0	0
0	0
2	0
1	0
11876	166
8078	165
14	0
239	0
2	0
0	0
2555	2
1991	13
2171	11
360	0
0	0
5729	6
0	0
0	0
0	0
10651	33
28320	102
7113	61
0	0
0	0
146447	5154
410213	5280
3679	92
94	0
5	0
50	0
682	0
830	0
107	0
7	0
15	0
115	0
2	0
3	0
1	0
13	0
1298	0
303	0
1836	1
188	0
39	0
2327	0
2203	2
7	0
26	0
103	1
462	5
338	1
12978	104
7928	100
563	0
10054	8
27996	180
54601	178
42268	580
24628	722
6764	376
55518	595
4729	346
0	0
328	0
9	0
0	0
1547	0
11490	80
6976	82
0	0
0	0
0	0
0	0
0	0
0	10025
586	4
5068	1
0	0
237	0
297	0
87	0
70	0
168	0
281	3
1390	20
3539	27
838	10
68195	10052
98	3485
0	3032
17	3193
9	2678
746	342
19	342
4354	1
2	1078
71	1078
674	2
0	1
0	0
0	2
1	2
252	1
0	0
1506	0
16	0
70	0
0	0
0	0
0	0
0	0
563	0
113	0
61	0
157	0
0	0
100	0
17	0
5	4
0	4
85	0
2731	1
2	0
56	156
11	156
752	2017
0	2017
6	0
25	623
66	623
261	881
1	880
0	0
621	0
1	0
0	0
194	0
46	0
0	0
0	0
781	0
1876	0
23	11
0	11
0	0
177	0
2	0
26	356
0	314
0	220
0	262
1179	3
11369	2
10	0
84	344
0	344
0	0
32	0
333	0
1583	0
70	174
16	152
8	173
17	0
0	0
250	0
509	0
44	197
2	197
192035	73
34	0
203	0
17	0
7	0
5	0
6	0
11548	5
309	4
3737	3
40	0
0	269
2	273
2	247
192	48
19	0
904	2191
37	2191
19	0
136	302
31	302
0	0
0	0
1	65
2	65
2356	0
768	1
0	0
331	1
2	1
0	0
16	0
57	4310
2197	4310
8	0
493	0
0	347
74	347
163	0
1313	1
12	7910
0	7910
0	6328
3940	0
91	0
33	0
0	0
223	0
0	0
0	0
67	80
9	80
851	0
0	0
11	46
3	46
10875	6
193	1
22	0
257	0
850	0
244	1
919	0
224	0
0	0
372	0
49	103
3	103
0	0
0	0
223	0
59	272
43	272
505	0
91	0
0	0
74	0
99	0
107	0
0	0
8695	5
517	0
12	0
44	301
25	301
12403	0
0	0
0	0
307	0
24	0
3	5
2	5
0	0
10	0
46	997
38	997
8190	2
0	2
3579	2
246	0
168	800
0	800
364	0
38	321
0	321
2589	0
0	109
4	109
0	0
0	0
0	0
0	0
55	2
33842	19
0	0
1	9
0	9
70	0
237	0
21	0
35	0
0	0
53	0
5651	3
99	0
3	187
21	188
1	188
2800	0
196	0
35429	96247
0	96233
390	0
0	0
0	0
69	0
471	988
2	988
322	0
35	0
81	210
0	210
2	0
0	0
0	0
318	0
38	176
13	176
1171	2097
3	2097
0	0
681	0
87	0
18	0
184	0
0	0
198	0
73	3
39	3
0	0
2208	1
1	0
0	0
0	0
196	700
5	700
30	0
1982	0
3635	1
0	0
0	0
5833	1
505	0
58	0
0	0
0	0
86	0
4432	2
