Mixture	cl6	cl4	cl5	cl0	cl1	cl2	cl3	cl9	cl10	cl7	cl11	cl8	cl15	cl14	cl12	cl13	cl16	P-value	Correlation	RMSE
B4R2	0.00715466843120266	0.257799887828543	0.128556359266465	0.261086164467116	0.184123111946784	0	0.0541360708733743	0.0339148622175679	0.00688083943455573	0.0388877111947014	0	0	0.0184935109482155	0.00215866246546866	0.00375922825798155	0.00304892266802451	0	0	0.557211232911853	0.917056049348337
B4R3	0.00750261170900368	0.258194115981678	0.106798919533907	0.273052629027073	0.225585971974859	0	0.0521380014071923	0.0349349245597365	0.000457843953114714	0.0224776175427996	0	0	0.00929672848378908	0.000354785638671158	0.00513528460883933	0.00407056557933652	0	0	0.568960918306012	0.915842324435971
B8R1	0.0064642517404607	0.167713169708942	0.0681181277287801	0.218899092813511	0	0	0.432515685557325	0.0264071628801375	0	0.050665226286864	0.00147845889157213	0	0.0154785001869955	0.00189550155457854	0.00593756024710192	0.00442726240373174	0	0	0.541681660291307	0.926625067411816
B8R2	0.00618951183111943	0.186150247052822	0.0752884571223491	0.20746504817143	0	0	0.422407571042392	0.030111686522534	0	0.0460531718421115	0	0	0.0137947850975167	0.00205942858348967	0.00510671858538928	0.00537337414884721	0	0	0.535319293507957	0.92819282253662
B8R3	0.00641609260782507	0.197399951379341	0.078197546979981	0.222277987659041	0	0	0.404124429733231	0.0279534935581732	0	0.0389110183514967	0	0	0.0107062250301244	0.00263778172389267	0.00671172987572802	0.00466374310116567	0	0	0.550720075172733	0.925682944920179
B12R1	0.00562080489304005	0.450612356828148	0.0796844204869275	0.126917682935082	0	0	0.226330901070549	0.02319580594871	0.00544414592645764	0.0484739118704481	0	0	0.0115592748781284	0.000415146212941031	0.00372372549344756	0.01802182345612	0	0	0.455189187103487	0.947772888348539
B12R2	0.00467531899035893	0.4398405583315	0.0993359875148823	0.147020580187876	0	0	0.22499647175287	0.0172806515231523	0.00273263963187136	0.0386345545847576	1.65450679173337e-05	0	0.0105085568910527	0.000859161994631591	0.00351614106600235	0.0105828324631273	0	0	0.451035988974379	0.948827852563269
B12R3	0.00622419698782081	0.429660942265265	0.110023865920258	0.104951710775304	0	0	0.237544236482381	0.0175844993433532	0.0411292489502428	0.0305319353329484	0	0	0.0103311872082979	0	0.00288427954411911	0.00913389719001036	0	0	0.399093821223534	0.956645519413754
B16R1	0.00737962026247877	0.522767015073593	0.104364166496342	0.145849444402802	0	0	0.114466003100038	0.0167314091191857	0.00106650321463349	0.0441316670553094	0.00420549407644264	0	0.00975852332567426	0.00127909727359154	0.00298329105094195	0.0250177655489672	0	0	0.435837192693071	0.950412211068983
B16R2	0.0150929004062987	0.551118476708499	0.0993935042720347	0.117964193972566	0	0	0.086137187229122	0.0316637767636022	0.0148409947305142	0.0459291952467147	0.00163503637483986	0	0.00881328709251139	0.00137408245560903	0.00320572448408127	0.0228316402636061	0	0	0.499327848501658	0.938173120508561
