UniqueCount	AmbigCount
1	0
1	0
0	11
0	0
25	0
111	0
214	7
446	10
0	0
10	0
4	0
7	0
7	0
0	0
145	44
6	18
3	213
0	0
1	0
0	64
0	72
0	0
0	1
0	0
0	5
0	25
0	35
2	15
0	43
0	1
0	8
7	0
10	0
0	0
0	0
3	0
0	101
0	0
0	0
3	0
37	153
0	0
0	1
0	1
1	4
0	0
1	0
232	1
0	24
0	42
86	100
6	54
14	14
25	318
0	38
6	0
0	0
59	85
0	22
55	126
27	0
0	0
0	37
4	0
119	0
34	0
201	0
0	0
251	4
0	0
370	3
4	0
0	0
161	90
0	0
0	1
0	1
0	0
0	0
0	0
1	0
0	0
0	200
0	0
0	0
0	0
2	0
0	0
1	2
7	8
12	13
0	35
0	0
0	7
0	0
12	5
0	4
264	0
8	101
36	11
0	32
36	4
1	1
0	1
1	8
8	2
0	0
482	120
0	76
16	0
0	1
17	0
15	0
0	0
11	78
0	0
20	1016
83	192
19	3
59	29
0	2
0	0
0	0
2	4
0	22
0	16
3	103
0	0
0	0
0	0
20	31
17	38
0	0
6	0
511	0
196	0
1	0
9	0
7	0
16468	15
0	0
281	1
2	0
1	0
104	0
28	0
12	0
0	0
0	0
692	2
201	2
171	0
244	0
160	16
141	1
235	0
672	0
2	0
0	0
86	0
0	2
2	0
0	0
0	0
4415	68
3610	71
3	0
68	0
3	0
0	0
1447	1
1215	8
1140	8
175	0
0	0
2079	0
0	0
1	0
0	0
7490	25
19725	60
4218	26
0	0
0	0
77819	2327
182661	2351
3087	72
81	0
2	0
66	0
619	0
701	0
136	0
8	0
20	0
151	0
0	0
0	0
0	0
0	0
2395	0
70	0
339	4
33	0
20	0
914	1
3452	0
10	0
48	0
52	0
405	0
267	0
1862	16
990	15
52	0
1468	0
3404	23
8409	22
6174	72
3559	96
1022	44
11538	50
586	31
0	0
105	0
0	0
3	0
311	0
5658	33
2508	33
0	0
0	0
0	0
0	0
0	0
0	952
106	0
3229	2
0	0
109	0
161	0
34	0
23	0
45	0
27	0
130	0
398	0
113	0
7601	958
206	10645
0	9305
90	9663
41	8192
10	8
1	8
4684	4
12	2045
135	2045
281	2
13	2
0	0
0	0
0	0
39	0
0	0
1942	0
950	0
95	0
5	0
0	0
0	0
0	0
1624	2
103	0
99	0
590	0
0	0
2	0
81	0
90	145
20	145
458	1
48678	9
10	0
262	734
41	734
239	604
0	604
280	0
51	2306
313	2306
785	3116
9	3116
1	0
2334	0
268	494
0	494
583	0
605	19
35	19
0	0
1352	0
7519	1
3	1
0	1
0	0
11	0
47	0
42	976
0	778
0	551
1	749
2943	1
49308	11
1	0
273	1373
6	1373
0	0
112	0
1337	0
2094	0
156	345
20	313
16	345
23	0
19	0
716	0
698	0
331	1070
8	1070
113592	19
2496	0
424	0
457	0
70	0
16	0
5	0
8984	5
425	1
9213	3
448	0
2	309
0	311
1	278
226	56
205	0
2361	5233
156	5232
9	0
499	1309
176	1309
0	0
0	0
4	132
7	132
5081	4
5583	5
0	0
631	2
186	2
0	0
33	0
170	15133
7752	15134
17	0
1041	0
1	1588
285	1588
224	0
7681	2
9	3520
0	3528
0	2761
17704	4
223	0
192	0
0	0
3078	4
0	0
0	0
768	186
19	186
278	0
1819	0
2	0
0	0
11482	0
19	0
299	0
2566	0
3703	0
955	0
3476	2
1237	0
0	0
289	0
144	393
21	393
0	0
0	0
990	0
357	1745
212	1745
1410	1
216	0
0	0
304	0
3	0
2833	1
0	0
7944	2
1734	0
1	0
111	1039
118	1039
7153	1
1	0
0	0
767	0
22	0
213	757
209	757
0	0
30	0
219	5074
280	5074
24219	6
0	3
3678	2
272	0
317	1496
3	1496
596	0
411	6881
2	6881
9239	2
0	406
20	406
0	0
0	0
0	0
0	0
29	6
102719	14
0	0
3	4
0	4
230	0
1028	0
161	0
190	0
0	0
2	0
6878	3
73	0
16	754
83	754
0	754
7445	1
11187	4
78118	198626
0	198603
2366	0
0	0
6	0
107	1
