UniqueCount	AmbigCount
1	0
0	0
0	13
0	0
20	0
84	0
137	7
236	8
0	0
15	0
0	0
0	0
2	0
1	0
183	51
3	8
0	255
0	0
0	0
0	32
0	11
0	0
0	0
0	0
0	1
0	2
0	11
0	9
0	32
0	6
0	1
2	0
8	0
0	0
0	0
1	0
2	187
0	0
0	0
1	0
76	139
0	0
0	2
0	4
1	1
0	0
1	0
323	0
0	14
0	30
32	56
1	25
5	8
3	103
0	12
3	0
0	0
35	93
1	11
18	31
29	0
0	0
0	12
1	0
52	0
12	0
140	0
0	0
184	0
0	0
204	0
1	0
0	0
84	20
0	0
0	0
0	1
0	0
0	0
0	0
0	0
3	0
1	74
0	0
0	0
0	0
6	0
0	0
1	4
1	3
8	10
0	19
0	0
0	4
0	0
6	5
0	2
146	0
2	49
21	14
0	34
41	4
1	3
0	1
0	2
5	0
0	0
466	164
0	34
8	0
0	2
13	0
18	0
0	0
8	59
0	0
15	588
49	121
16	0
31	13
0	2
4	0
0	0
0	0
0	21
0	14
6	111
0	0
0	0
0	0
17	10
2	28
0	0
2	0
219	0
165	0
1	0
4	0
1	0
4312	8
0	0
224	0
2	0
0	0
71	0
27	0
8	0
0	0
0	0
375	0
124	0
86	0
165	0
202	13
206	0
211	0
789	0
0	0
1	0
44	0
0	0
0	0
0	0
0	0
3140	34
2190	35
1	0
95	0
1	0
0	0
1582	2
528	2
474	2
193	0
0	0
2738	1
0	0
0	0
0	0
7824	18
20081	39
4702	20
0	0
0	0
84507	2168
215149	2181
1087	25
50	0
0	0
53	0
437	0
472	0
84	0
5	0
11	0
73	0
0	0
0	0
0	0
0	0
1279	0
76	0
562	0
71	0
16	0
829	0
1716	0
2	0
29	0
39	0
167	0
105	0
3618	28
1887	26
134	0
2898	2
7595	37
15082	34
12027	162
6195	189
1673	54
14422	76
1039	51
0	0
139	0
9	0
0	0
355	0
5456	28
2634	27
0	0
0	0
0	0
1	0
0	0
0	2048
115	2
3151	0
0	0
123	0
112	0
36	0
35	0
50	0
73	0
309	2
775	6
249	4
21889	2051
100	5188
0	4532
44	4748
24	3997
185	93
1	93
2577	0
6	1248
91	1248
364	2
2	2
0	0
0	1
0	1
28	0
0	0
957	0
434	0
82	0
1	0
0	0
0	0
0	0
759	0
21	0
91	0
507	0
0	0
7	0
5	0
9	20
0	20
251	1
3631	2
0	0
98	254
7	254
270	684
1	684
1	0
28	694
79	694
297	1052
1	1052
0	0
903	0
28	62
0	62
223	0
256	6
31	6
0	0
1475	0
3302	1
0	1
0	1
0	0
11	0
11	0
26	364
0	305
0	223
0	282
1140	0
12688	1
2	0
107	472
0	472
0	0
46	0
543	0
972	1
71	160
1	141
2	158
10	0
1	0
186	0
343	0
116	294
1	294
68735	10
1618	0
258	0
72	0
30	0
0	0
2	0
6755	0
325	1
469	1
102	0
0	289
1	295
3	269
128	29
65	0
1061	2350
73	2350
12	0
232	565
46	565
0	0
0	0
0	33
0	33
2007	0
1528	2
2	2
425	0
16	0
0	0
69	0
66	5825
2925	5825
14	0
472	0
1	609
125	609
96	0
2533	1
5	3283
0	3283
0	2575
8894	1
116	0
36	0
0	0
423	0
0	0
0	0
151	95
9	95
174	3
65	0
2	3
0	3
9985	2
40	2
88	0
529	0
1421	0
364	0
1404	0
422	0
0	0
181	0
83	240
3	240
0	0
0	0
313	0
81	468
66	468
781	0
112	0
0	0
107	0
9	0
409	0
0	0
6867	6
721	1
1	0
37	413
40	413
3951	0
0	0
0	0
479	0
1	0
35	139
41	139
0	0
11	0
111	2387
112	2387
10873	4
0	1
2537	0
103	0
210	850
0	850
358	0
122	1650
0	1650
2753	2
0	138
17	138
0	0
0	0
0	0
0	0
19	4
66289	8
0	0
8	6
0	6
107	0
396	0
33	0
53	0
0	0
15	0
4960	0
45	0
2	327
36	327
0	327
2710	0
2962	0
31647	79735
0	79732
915	0
0	0
5	0
41	0
624	1019
3	1019
27	0
1	0
76	149
0	149
8	0
0	0
0	0
477	0
44	196
23	196
1578	2590
4	2590
0	0
1768	0
270	0
13	0
151	0
0	0
223	0
110	3
36	3
0	0
1747	0
0	0
0	0
0	0
257	744
1	744
6	0
64	0
4174	0
19	109
1	109
8479	3
834	0
171	0
0	0
0	0
89	0
4258	0
715	11624
51	9911
424	10337
329	0
196	0
1963	10399
0	10399
2500	1
3	0
0	0
24	131
1	131
0	0
0	0
7585	1
169	0
13000	4
926	0
0	0
0	0
0	0
2	0
67	0
771	0
0	7386
20	6972
47	6833
383	0
6	0
439	0
1170	0
0	0
124	0
398	0
4054	2
0	0
656	0
31	0
521	0
11	0
39	357
44	357
134	768
2	768
237	0
0	0
36	0
293	35
1000	0
1661	18398
16	18397
4	18364
93	0
48	0
12	0
4384	0
54	2
5245	2
3668	0
3	0
1130	0
47	840
19	840
1109	0
785	499
0	499
517	0
0	44
3	44
14	0
788	0
364	4523
2	4523
124	0
0	0
229	0
43	336
2	336
2107	0
3559	1
1	0
20	163
29	163
0	0
646	0
0	0
3611	0
2433	0
783	0
0	0
730	0
282	0
65	351
10	348
0	345
8	0
506	2262
0	2262
243	0
12	3152
6	3015
0	2876
939	0
0	0
7022	1
861	341
240	340
0	0
0	0
0	0
3	0
0	0
143	0
0	0
2503	1
71	0
3587	0
987	1269
0	1269
2	0
156	0
23	0
7	434
31	434
35	0
0	0
0	0
262	0
226	3410
28	3410
1237	0
0	0
0	0
520	0
277	0
0	0
224	0
5	0
3	0
232	0
0	0
0	0
431	0
0	0
0	0
3742	0
0	0
3	17
0	17
5	0
11041	0
3	0
5	4100
307	4100
847	0
2306	0
0	0
0	0
6991	0
0	0
0	2
19	1
23	438
1	438
0	0
436	0
62	0
1	8
0	8
2	0
1529	0
0	0
1719	0
0	0
0	0
52	184
0	184
521	0
226	0
170	169
0	164
2	88
28	843
170	843
435	0
0	0
610	712
1	712
1317	77938
2	77938
75	0
246	0
1668	0
0	0
185	0
24	0
6	0
17	396
13	396
29	250
36	250
359	0
0	0
936	0
5	88
2	88
1324	0
0	0
184	0
1229	0
1395	0
35	0
2	288
26	288
51	0
112	0
0	0
0	0
1879	1
0	0
0	0
0	0
0	0
1	0
0	0
2693	1
43	1086
1	1084
29	1086
426	5298
357	5298
2962	1
26	1034
0	1032
0	1122
132	0
72	1560
0	1560
1498	1
0	0
106	1004
27	1004
252	0
32	0
2037	0
2417	0
1	2756
80	2756
17502	1
940	0
62	0
4	221
34	221
0	0
0	0
0	0
20	0
653	0
10	1
3	0
10	1
1968	0
2504	0
0	0
1209	1134
0	1134
1410	1085
26	1085
877	0
145	0
211	0
3	1
83	0
220	1837
603	1834
0	1819
2	1833
6243	1
108	0
19	3167
831	3167
84	0
436	908
7	908
0	0
378	0
2224	0
596	0
209	0
28	0
223	0
1002	0
835	0
2622	0
5803	1
1	543
61	543
10672	0
0	0
0	0
6	267
12	267
1766	0
92	892
3	892
29	892
268	5545
1	5545
0	0
0	0
0	0
0	0
0	0
0	0
0	0
186	1160
11	1160
256	0
2051	0
2245	0
0	0
0	0
215	0
858	0
1	0
94	0
18571	1
15	73
0	73
497	0
7956	1
79	1369
0	1369
0	0
931	0
37	0
5778	1
2	0
51	406
0	406
2	0
0	0
78	0
17	252
49	269
3	231
106	0
15	50
0	50
0	50
7	0
5	0
273	687
5	687
235	0
2044	0
101	0
7	0
0	0
7	11
0	11
62	0
26	0
107	0
1117	0
940	1
451	0
825	0
620	0
1	0
0	0
0	0
6	0
757	0
3	0
86	641
13	641
32	554
90	554
466	0
0	1026
53	1026
413	2371
11	2360
9	1839
10	1144
0	0
87	0
57	1186
136	1186
204	5
105	0
29	0
0	0
0	0
1706	0
48	560
20	560
719	0
0	3663
2	2980
0	3183
1661	0
1286	0
0	0
145	1316
2	1316
9	3418
105	4241
59	3937
1038	0
258	0
0	0
165	2398
2	2398
174	0
0	0
58	1365
83	1365
2	0
471	1
463	0
42	0
275	0
534	0
711	0
0	0
143	0
0	0
0	0
74	281
1	281
165	809
0	809
18	0
0	0
438	0
20	0
0	0
36	335
13	335
39	1168
11	1168
0	0
360	0
375	0
47	0
0	0
0	0
0	0
0	0
0	0
463	0
2272	0
0	0
0	0
0	0
0	311
115	419
15	409
158	3200
7	3200
0	1105
6	1460
15	1431
0	1462
0	0
10	3144
347	3144
2446	0
28	2
1223	0
41	0
0	0
18	220
19	220
45	65
0	65
1	0
712	0
362	3190
503	3190
1	13
0	13
397	0
0	5
2	5
1218	37
65	319
84	333
131	334
409	0
3	0
3	532
21	532
6817	0
53	0
164	0
7021	0
15	0
4145	1
528	0
2486	1
1782	0
1	0
2610	0
60	0
383	0
0	175
3	175
158	0
27	1393
1	1614
17	1475
3	1395
476	0
958	1
9	0
64	0
0	0
1	0
0	112
0	112
1	87
2	0
459	7993
0	7995
45	7518
36	0
181	0
1204	0
2	49
1	49
1147	0
50	0
0	5377
45	5210
0	3665
259	0
98	0
0	0
0	0
0	0
0	0
926	0
66	0
373	0
0	0
53	192
3	192
2345	0
12	76
6	76
17	0
0	0
0	0
60	622
0	465
0	622
0	0
9	0
455	0
88	608
1	608
252	0
15	21
0	21
0	0
353	0
60	0
720	0
0	0
0	0
0	0
316	0
7	110
0	110
260	4
381	0
0	0
0	0
0	0
782	0
0	0
7	0
3	0
35	541
0	527
0	536
0	515
44	703
15	703
2104	0
549	3943
548	3939
0	3732
95	3027
0	0
3	0
0	0
11311	0
10	0
0	0
0	0
0	19
0	19
368	0
61	0
563	11135
3	11135
78	409
38	409
101	0
1067	0
147	0
0	0
67	0
16	0
178	0
0	0
0	0
73	0
0	0
0	0
4	0
0	0
0	0
3231	1
0	0
0	0
1702	0
263	658
5	658
0	0
0	0
899	0
9	0
1011	0
1869	0
0	0
668	0
55	0
3	0
98	1414
0	1414
436	4515
0	4515
115	931
1	931
6	2190
298	2189
9	2188
117	2197
0	115
0	114
0	102
0	0
0	0
49	0
0	0
0	0
0	0
0	509
0	494
1	286
0	0
196	0
2801	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	2
0	2
0	2
18	0
2	0
22	0
4	0
1846	0
211	0
0	0
4	0
57	0
735	0
0	0
26	0
23	0
15	0
714	0
79	484
2	484
2	0
125	0
5	0
324	0
22	0
109	0
2291	0
20	0
34	514
13	514
14	1
28	599
5	599
14	0
66	0
767	0
1214	0
9	284
0	284
0	0
687	0
461	0
5	0
5	889
46	811
14	850
330	0
908	0
674	0
0	0
0	0
0	0
52	1710
6	1699
4	1697
370	1
820	0
1164	0
930	1
60	0
1	0
1148	0
101	0
3	0
1013	0
6120	0
1	0
3091	0
105	0
0	0
2	1649
2	1349
0	1422
1	0
286	1492
16	1492
220	0
1226	0
0	364
0	430
0	371
0	431
0	416
3	367
404	0
0	0
91	0
435	1506
0	1506
660	0
9	883
5	883
74	247
7	282
0	237
18	253
128	344
4	344
540	0
856	3
0	3
292	0
0	0
1194	0
167	0
6403	0
4681	0
4067	1
66	0
66	0
0	0
146	0
693	0
222	0
16	438
26	438
31	0
74	0
92	1142
3	1142
1502	0
0	0
1008	0
0	589
181	589
2427	0
603	1
2489	0
1145	0
61	707
3	707
22	3207
65	3208
31	3209
0	0
1173	0
0	4
2	4
44	0
1009	0
0	0
274	0
870	0
9171	1
49	290
0	290
2289	0
675	0
82	1525
2	1525
55	37
1	37
3731	0
269	0
2422	0
4	28
0	28
2875	1
717	1
764	0
45	270
0	270
8976	4
1631	0
9588	446
6533	388
12757	445
0	0
739	0
2206	2
0	0
2230	0
78	493
0	486
7	435
4665	0
186	0
180	0
2044	0
1	0
14749	3
627	0
16	766
0	762
25	667
2	681
0	750
2	667
4	748
108	234
21	226
15	211
182	209
11	209
703	0
96	213
13	213
0	0
86	1
30	69
0	69
534	0
486	2
37	1781
7	1779
8	1590
3	1754
0	0
263	0
0	0
0	0
0	0
334	0
70	703
0	703
1617	0
0	1803
77	1805
1	1638
327	0
3	0
926	0
320	0
68	0
755	0
3465	0
32	0
0	0
0	0
0	0
1372	4310
11	4310
0	0
0	0
0	0
53	0
0	0
0	0
32	0
110	0
2469	702
37	5156
2	3834
0	4860
0	0
1920	0
94	0
0	0
6266	0
0	78978
0	65747
0	53930
0	67161
0	2838
46	2744
0	2838
105	682
2	682
2	180
8	180
14	155
0	121
0	0
29	0
0	0
0	0
68	0
200	498
0	498
0	0
0	0
828	0
983	0
0	0
17	153
27	153
0	0
144	0
0	0
13108	1
34	1052
234	1052
1050	0
97	0
2617	0
91	727
33	727
5202	0
16	0
2165	1
192	1452
0	1452
0	3291
0	2972
0	2687
7	0
1264	0
334	0
0	0
99	0
781	0
0	0
0	0
0	0
6	0
144	0
101	434
23	426
36	436
0	0
1630	0
65	584
0	584
203	1917
1	1917
0	0
795	0
745	0
148	640
3	640
25	0
2	0
0	0
0	0
218	0
0	0
0	0
0	3
0	3
0	3
0	3
3848	0
696	0
1096	0
3025	1
1346	0
332	0
15	0
0	0
113	0
0	0
20	273
0	273
154	0
129	0
393	0
0	0
0	0
2	0
1577	0
66	0
62	0
6	229
0	238
6	210
117	2162
3	2134
0	2086
0	0
6	0
57	2031
1	1735
12	692
5065	6533
0	6533
568	156
4810	0
445	0
63	0
151	0
0	0
19	0
70	0
3454	14079
23	13883
15	14077
0	14076
0	0
1092	0
174	6079
557	6079
13	587
0	486
1	433
125	1496
2	1494
0	1461
0	0
0	0
0	4
0	5
1	5
10	0
0	0
84	0
1788	0
2192	0
2213	0
22	0
0	1
0	1
0	0
38	0
0	0
0	0
425	0
111	0
1	0
0	945
58	945
40	1012
0	1012
7	15
0	15
0	2
0	0
1677	0
680	146
0	146
305	0
7	343
0	283
10	289
0	0
524	0
981	0
553	0
636	0
2959	1
536	0
397	1904
0	1904
421	0
373	0
424	0
68	0
56	0
3952	1
1	0
2333	0
386	0
0	0
0	0
114	0
980	0
1967	1
1044	0
108	1264
96	1264
472	0
1065	0
6540	0
34	0
3600	1
11	0
1137	0
1	269
0	337
2	307
105	0
0	0
0	653
101	651
10	552
1367	0
0	0
2913	0
1370	0
0	0
0	0
1849	3
9	0
1032	0
0	0
0	0
610	0
121	0
905	3927
37	3811
0	0
1	0
324	3448
1	3428
0	3448
71	0
0	0
0	0
8	0
410	0
0	0
632	0
551	0
1059	0
796	0
0	0
30	0
248	0
0	1
0	1
995	3944
14	3943
1058	0
640	0
0	4
0	4
0	3
0	0
28	744
5	744
670	3
0	0
0	0
52	0
3	0
0	0
3862	0
0	0
600	23
0	0
4152	0
149	0
92	0
3205	0
158	2016
5	2016
2222	3909
3	3909
11	12
0	12
2650	0
684	0
2	0
101	0
4384	2
3	0
647	0
33	0
883	0
14	132
5	132
2	0
84	148
78	108
635	40
1139	0
0	0
3065	1
1985	0
399	0
0	3438
145	3438
3044	2
3411	0
612	0
9706	1
323	3
1013	0
7140	1
20	0
1649	2
453	0
1188	0
0	0
0	0
2813	0
1357	0
1	990
15	990
116	990
0	988
0	4
0	4
2281	4
630	1
1641	0
431	914
0	914
305	918
0	918
249	0
0	0
180	1899
7	1899
1736	0
1925	0
966	0
1	0
0	0
1758	0
5	0
12	0
336	1460
12	1460
0	0
77	0
1	0
0	0
15	770
1	770
0	770
0	0
0	0
301	0
385	0
4027	3
1627	1
4933	1
700	7381
4	7381
687	0
0	0
779	0
2480	1
161	2133
27	2133
29	357
20	357
1287	0
0	0
0	0
7	524
268	524
5706	0
406	0
0	0
4	18
25	18
821	0
31	0
1241	0
565	0
0	0
0	0
0	0
0	0
0	0
0	0
1406	0
41	0
0	4221
1	4121
0	3690
0	0
645	0
1419	1
833	0
94	0
1570	1
45	461
0	463
0	463
0	0
0	0
7351	0
690	1919
0	1919
2	806
0	827
0	870
46	793
1417	0
3970	27732
0	27732
8	0
5	0
1302	0
339	0
3	0
3	22
0	20
8	21
55	0
12	0
602	65
1	65
1	0
719	0
0	0
876	4401
0	4401
3755	0
2071	0
5157	1
119	526
2	526
74	0
813	0
1	0
905	0
2493	0
2476	0
875	4085
13	4085
0	0
0	0
840	0
