UniqueCount	AmbigCount
0	0
0	0
0	4
0	0
12	0
32	0
63	4
54	4
0	0
4	0
0	0
2	0
7	0
1	0
50	18
0	0
0	53
0	0
0	0
0	8
0	16
0	0
0	0
0	0
0	0
0	0
0	12
2	0
0	8
0	0
0	1
1	0
11	0
0	0
0	0
1	0
1	117
0	0
0	0
0	0
27	41
0	0
0	0
1	0
0	0
0	0
0	0
152	0
0	7
0	13
17	23
0	14
3	4
4	94
0	11
1	0
0	0
11	33
1	3
13	19
20	1
0	0
0	13
0	0
23	0
5	0
69	0
0	0
79	0
0	0
72	0
2	0
0	0
39	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	63
0	0
0	0
0	0
3	0
0	0
0	0
0	1
5	1
0	8
0	0
0	2
0	0
4	0
0	0
90	0
1	32
19	7
0	22
14	1
0	0
0	0
0	0
1	1
0	1
151	33
0	29
1	0
0	0
5	0
9	0
0	0
0	25
0	0
4	273
15	56
3	0
15	10
0	0
0	0
0	0
0	0
0	15
0	6
2	45
0	0
0	0
0	0
6	4
3	15
0	0
6	0
90	0
69	0
0	0
1	0
5	0
4132	2
0	0
256	0
1	0
0	0
119	0
37	0
7	0
2	0
0	0
398	2
129	0
74	0
230	0
207	12
183	3
158	1
599	1
0	0
8	0
93	0
0	1
0	0
0	0
0	0
4243	49
2737	49
1	0
92	0
1	0
1	0
2097	0
879	0
844	0
208	0
1	0
3267	0
0	0
4	0
0	0
8609	24
23186	61
5301	35
0	0
0	0
113410	2522
252564	2535
1900	29
70	0
10	0
49	0
674	1
658	1
97	0
8	0
7	0
117	0
2	0
1	0
0	0
0	0
1604	0
118	0
297	0
36	0
20	0
958	0
2505	1
3	0
13	0
38	0
237	1
171	1
2465	8
1380	8
98	0
1964	3
7932	43
16707	41
11241	140
6111	168
1824	70
16220	104
1207	60
0	0
102	0
5	0
0	0
431	0
6497	34
3330	32
0	0
0	0
0	0
0	0
0	0
0	1397
108	2
5900	1
0	0
160	0
105	0
23	0
14	0
25	0
55	0
181	0
411	2
124	2
11360	1398
66	3554
0	3074
42	3131
17	2724
136	60
2	60
1875	0
2	535
37	535
133	0
4	0
0	0
0	2
0	2
87	0
0	0
769	0
473	0
58	0
0	0
0	0
0	0
0	0
503	0
55	0
77	0
300	0
0	0
5	0
32	0
151	214
37	215
340	1
6198	0
0	0
109	324
10	324
111	344
0	344
9	0
34	865
114	865
350	1245
1	1245
0	0
886	0
51	113
0	113
223	0
114	6
9	6
0	0
204	0
2010	0
1	2
0	2
0	0
22	0
4	0
28	319
0	259
0	176
0	236
1157	0
14745	1
2	0
86	493
0	493
0	0
29	0
518	0
883	0
65	136
2	110
1	136
4	0
