UniqueCount	AmbigCount
0	0
8	0
0	7
0	0
11	0
39	0
84	1
128	1
0	0
9	0
5	0
2	0
3	0
2	0
85	30
1	7
1	78
0	0
0	0
0	15
0	12
0	0
0	1
0	0
0	1
0	8
0	9
0	5
0	27
0	0
0	4
4	0
6	0
0	0
0	0
0	0
1	9
0	0
0	0
0	0
38	41
0	0
0	3
1	7
2	1
0	0
0	0
169	1
0	11
0	10
25	29
4	13
3	6
2	81
0	15
0	0
0	0
31	62
1	2
7	30
15	1
0	0
0	14
0	0
29	0
11	0
110	0
0	0
163	2
0	0
169	0
2	0
0	0
46	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	13
0	0
0	0
0	0
0	0
0	0
2	1
2	7
5	3
0	22
0	0
0	6
0	0
6	1
0	1
35	0
4	21
14	2
0	12
23	6
1	4
0	1
0	0
6	1
0	1
456	103
0	28
4	0
0	0
4	0
10	0
0	0
8	15
0	0
10	363
30	69
4	0
24	9
0	0
0	0
0	0
0	0
0	19
0	6
4	55
0	0
0	0
0	0
8	6
5	19
0	0
1	0
127	0
87	0
2	0
2	0
1	0
2524	0
0	0
34	0
1	0
0	0
48	0
7	0
12	0
0	0
0	0
289	0
62	0
49	0
52	0
40	0
38	1
106	0
331	0
0	0
0	0
6	0
0	1
0	0
0	0
0	0
177	1
305	1
2	0
19	0
1	0
0	0
79	0
255	2
195	2
28	0
1	0
372	0
0	0
2	0
0	0
1885	4
5595	5
458	0
0	0
0	0
10868	163
15388	161
627	15
33	0
3	0
12	0
344	0
300	0
56	0
7	0
2	0
28	0
0	0
0	0
0	0
0	0
985	0
16	0
54	0
15	0
5	0
303	0
1585	0
1	0
5	0
15	0
76	0
58	0
329	0
152	0
10	0
180	0
512	0
1120	0
907	5
389	9
101	6
1766	5
101	3
0	0
79	0
0	0
1	0
64	0
595	0
222	0
0	0
0	0
0	0
0	0
0	0
0	52
17	0
234	0
0	0
29	0
38	0
5	0
3	0
3	0
2	0
15	0
10	0
3	0
561	52
173	7612
0	6708
53	6827
25	5962
39	18
1	18
2787	0
1	1398
97	1398
618	0
10	0
0	0
0	0
0	0
32	0
0	0
1022	0
792	0
71	0
0	0
0	0
0	0
0	0
1090	0
23	0
61	0
276	0
0	0
3	0
18	0
23	20
0	20
236	0
6552	2
3	0
133	343
13	343
316	750
0	750
71	0
19	801
116	801
446	1388
2	1388
0	0
1388	0
121	172
0	172
269	0
328	9
27	9
0	0
768	0
6320	0
0	0
0	0
0	0
11	0
64	0
19	529
1	428
0	332
0	433
1442	0
11841	0
0	0
138	782
2	782
1	0
24	0
937	0
1231	0
55	206
10	189
9	198
14	0
23	0
154	0
362	0
211	587
0	587
96180	1
2753	3
255	3
239	0
88	0
4	0
1	0
4918	0
572	1
1190	1
295	0
0	396
0	403
1	366
92	35
109	0
1599	3323
123	3323
7	0
432	1003
52	1003
0	0
0	0
1	69
4	69
3022	0
2182	2
8	0
364	0
70	0
1	0
121	0
113	8558
4673	8558
24	0
499	0
1	909
153	909
42	0
4173	0
5	2656
0	2656
0	2080
12955	0
157	0
62	0
0	0
1097	0
0	0
0	0
457	67
16	67
104	0
1143	0
0	2
0	2
10536	0
22	0
202	0
1133	0
2351	0
828	0
2479	0
577	0
0	0
227	0
183	684
5	684
0	0
0	0
361	0
170	933
92	933
645	0
108	0
0	0
189	0
2	0
1194	0
0	0
7632	0
891	0
0	0
90	780
61	780
4609	0
0	0
0	0
451	0
1	0
69	206
70	206
0	0
13	0
117	2310
103	2310
11963	0
0	4
2490	0
77	0
173	790
0	790
426	0
363	4057
0	4057
4411	0
0	211
16	211
0	0
0	0
0	0
0	0
20	6
50365	6
0	0
6	4
0	4
143	0
597	0
54	0
36	0
0	0
2	0
4059	0
21	0
9	400
27	402
1	403
3240	0
14049	3
26859	73289
0	73286
1918	0
0	0
4	0
43	0
899	1475
5	1475
24	0
3	0
130	245
0	245
25	0
7	14
3	14
421	0
34	148
153	148
1325	2176
2	2176
0	0
3144	0
484	0
9	0
204	0
1	0
287	0
189	2
57	2
0	0
1822	0
0	0
0	0
0	0
237	827
3	827
0	0
107	0
6260	4
308	1030
3	1030
11796	0
1555	0
662	0
0	0
1	0
214	0
4041	0
1297	20918
85	17653
684	18852
356	0
220	0
1515	8102
1	8102
4694	0
0	0
0	0
27	235
4	235
2	0
0	0
10290	0
242	0
12650	9
1230	0
1	0
0	0
0	0
3	0
94	0
759	0
0	7412
22	7020
58	6894
585	2
5	0
575	0
1982	0
0	0
108	0
617	0
3729	0
0	0
665	0
23	0
771	0
5	0
61	424
33	424
91	490
7	490
600	0
2	0
50	0
449	49
2476	0
3258	41879
21	41875
3	41803
122	0
5	0
4	0
6586	1
55	0
8478	0
2586	0
0	0
1921	0
59	2040
74	2040
2239	0
942	885
0	885
3080	0
0	109
20	109
20	0
1007	0
419	5718
2	5718
43	0
0	0
264	0
48	416
0	416
2465	1
4714	1
3	0
25	204
53	204
0	0
866	0
0	0
4953	0
4670	0
1031	0
3	0
1418	0
244	0
97	545
25	535
2	540
10	0
862	3051
0	3051
250	0
14	4860
11	4694
0	4461
2628	2
0	0
7414	2
1555	525
382	523
0	0
0	0
0	0
0	0
0	0
514	0
1	0
8844	0
101	0
2523	0
1347	1675
0	1675
0	0
42	0
14	0
10	425
31	425
43	0
0	0
0	0
257	0
334	5999
55	5999
1195	0
0	0
0	0
122	0
342	0
0	0
312	0
1	0
1	0
116	0
0	0
0	0
676	0
0	0
0	0
4644	0
0	0
0	50
0	50
0	0
11364	1
16	0
3	4302
294	4302
1343	0
2016	0
0	0
0	0
8057	0
2	0
0	42
25	1
33	755
1	755
0	0
789	0
26	0
4	2
0	2
0	0
1755	0
0	0
2616	0
1	0
0	0
66	185
0	185
642	0
297	0
194	254
0	249
6	138
39	1422
249	1422
451	0
0	0
352	308
1	308
915	65017
0	65017
63	0
107	0
2924	0
0	0
195	0
6	0
6	0
54	797
32	797
12	127
21	127
516	0
0	0
1152	0
2	55
1	55
1982	0
0	0
236	0
1682	0
2235	0
14	0
5	364
29	364
66	0
305	0
0	0
0	0
1635	0
1	0
0	0
0	0
0	0
3	0
0	0
4831	0
41	1361
0	1361
23	1361
331	4893
334	4893
3732	0
45	1256
0	1213
0	1339
89	0
86	1968
0	1968
2460	0
0	0
116	1066
19	1066
653	0
8	0
2276	0
3264	0
3	4223
118	4223
19279	1
1369	0
58	0
2	151
21	151
0	1
0	0
0	0
48	0
817	0
4	0
0	0
11	0
2303	1
5113	0
0	0
1039	838
0	838
2966	2716
32	2716
1685	0
148	0
207	0
5	10
94	0
316	1745
774	1742
0	1742
0	1747
7689	0
105	0
29	5001
1085	5001
56	0
644	1261
10	1261
0	0
400	0
2551	0
1005	0
168	0
20	0
205	0
966	0
1409	0
4867	0
15787	1
0	547
54	547
3076	0
0	0
0	0
3	212
6	212
2382	0
58	1038
3	1039
45	1039
263	6569
0	6569
0	0
0	0
0	0
0	0
0	0
0	0
0	0
223	1853
14	1853
466	0
4227	0
4118	0
0	0
0	0
196	0
1265	0
1	0
37	0
15991	1
18	67
3	67
959	0
7972	0
64	1922
0	1922
0	0
1448	0
39	0
5440	0
0	0
3	28
0	28
3	0
0	0
164	0
24	425
89	452
16	400
356	0
1	20
0	20
1	20
212	0
19	0
394	973
11	973
157	0
2857	0
175	0
4	0
0	0
5	29
1	29
67	0
16	0
144	0
1714	0
1268	0
1244	0
890	0
907	0
0	1
0	1
0	0
5	0
1150	0
12	0
78	949
13	949
35	793
173	793
445	0
0	1238
55	1238
100	714
5	705
14	2528
25	1698
0	0
1561	0
116	1735
224	1735
140	4
94	0
50	0
0	0
0	0
2036	0
49	683
29	683
819	0
0	9473
0	7947
1	8329
2354	0
1957	0
0	0
321	3545
1	3545
8	2022
50	2640
32	2510
1649	0
431	0
0	0
207	3023
3	3023
218	0
0	0
73	2230
159	2230
5	0
502	0
507	0
28	0
350	0
343	0
870	0
4	0
85	0
0	0
0	0
82	349
0	349
298	1445
1	1445
6	0
0	0
615	0
12	0
1	0
29	382
5	382
46	1596
24	1596
0	0
588	0
448	0
56	0
0	0
0	0
0	0
0	0
0	0
437	0
2660	0
0	0
0	0
0	0
1	409
132	555
13	542
189	4248
14	4248
3	1564
15	1987
15	1942
0	2008
0	0
9	3122
392	3122
3478	0
24	2
1603	1
25	0
0	0
44	327
42	328
85	73
0	73
11	1
1167	0
298	2591
451	2591
31	88
2	88
651	0
0	1
0	1
1799	48
69	450
108	481
193	485
380	0
0	0
15	761
52	761
4722	0
150	0
151	0
13160	0
103	0
4530	0
599	0
2849	0
2963	1
2	0
1781	0
54	0
466	0
2	239
2	239
233	0
31	1835
0	2066
23	1917
17	1756
762	0
1179	0
18	0
111	0
0	0
0	0
1	236
0	233
0	182
8	0
803	12639
0	12641
64	11912
31	0
162	0
2084	0
3	38
1	38
1444	0
62	0
0	6764
48	6553
2	4612
410	0
103	0
0	0
0	0
0	0
0	0
1206	1
55	0
418	0
0	0
89	295
6	295
2084	0
3	30
2	30
49	0
534	0
3	0
95	1218
0	923
0	1218
0	0
14	0
493	0
118	867
0	867
179	0
13	10
0	10
0	0
570	0
108	0
1046	0
0	0
0	0
0	0
210	0
23	305
10	305
837	0
1042	0
0	0
0	0
0	0
969	0
1	0
10	0
1	0
44	842
0	817
0	827
5	794
107	1214
24	1214
2635	0
1100	8823
1125	8812
5	8423
173	6582
0	0
1	0
21	0
10047	0
5	0
0	0
0	0
1	37
1	37
572	0
12	0
462	9560
5	9560
324	1364
77	1364
113	0
1449	0
257	0
0	0
73	0
118	0
196	0
0	0
0	0
59	0
0	0
0	0
19	0
0	0
0	0
5982	0
0	0
0	0
2311	0
337	847
2	847
0	0
0	0
1443	0
17	0
1165	0
3005	0
0	0
535	0
82	0
3	0
139	2214
0	2214
598	6380
0	6380
239	1935
8	1935
11	2577
296	2575
14	2594
132	2603
0	204
0	201
2	198
0	1
0	1
62	0
0	0
0	0
0	0
4	649
0	615
0	385
0	0
302	0
4779	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
21	0
1	0
31	0
1	0
3410	0
142	0
0	0
14	0
60	0
750	0
0	0
55	0
787	9
35	0
938	0
114	704
8	704
1	0
16	0
5	0
623	0
10	0
169	0
3155	0
108	6
65	1332
29	1332
48	7
35	774
2	774
7	0
124	0
1370	0
3212	0
12	476
0	476
0	0
886	0
494	0
6	0
9	1169
30	1089
25	1123
218	0
1368	0
916	0
0	0
0	0
0	0
81	1946
3	1932
13	1932
530	0
1361	0
1399	1
1210	4
45	0
1	0
798	0
87	0
5	0
1096	0
4042	0
0	0
4082	0
117	0
0	0
1	2460
0	2004
0	2146
0	0
314	1889
19	1889
195	0
2002	0
0	558
0	633
0	568
0	647
0	630
1	536
973	0
0	0
147	0
696	1921
0	1921
654	0
10	845
15	845
93	443
19	535
0	448
27	490
190	592
21	592
558	0
1245	5
0	5
1522	0
1	0
1594	0
184	0
5679	0
7494	0
5697	0
64	0
76	0
0	0
307	0
1120	0
489	0
18	465
14	465
22	0
21	0
81	1037
3	1037
3971	0
0	0
967	0
2	478
115	478
2697	0
599	0
3046	0
1545	0
71	961
6	961
81	4161
75	4164
61	4163
0	0
1584	0
0	0
1	0
26	0
1489	0
0	0
363	0
1486	0
13122	0
116	622
0	622
2758	0
804	0
107	2391
5	2391
54	50
0	50
2938	0
462	0
3413	0
4	26
0	26
1690	0
872	0
1304	0
3	34
0	34
8777	1
2767	0
12839	552
9193	402
12972	500
0	0
749	0
2233	0
4	0
2117	0
69	578
0	570
10	525
9024	0
235	0
172	0
5728	0
4	0
14315	0
1045	0
8	769
0	757
28	655
5	747
2	747
0	727
3	749
91	193
15	183
18	174
295	285
18	285
941	0
79	225
21	225
0	0
1362	0
12	57
0	57
843	0
563	0
115	3166
17	3166
9	2823
9	3131
0	0
168	0
0	0
0	1
0	1
424	0
140	1132
4	1132
2438	0
2	2190
102	2201
2	1973
601	0
3	0
3226	0
352	0
59	0
819	0
3021	0
166	0
0	0
0	0
0	0
1235	4174
23	4174
0	0
0	0
2	0
67	0
0	0
0	0
33	0
79	0
2889	726
35	6454
1	4852
1	6130
0	0
2710	1
141	0
0	0
4200	0
0	99838
0	83779
0	68654
0	84713
1	4464
56	4298
0	4464
209	1393
7	1393
0	215
18	221
3	205
0	166
2	0
65	0
0	0
3	0
34	0
256	721
0	721
0	0
0	0
353	0
1441	0
0	0
22	203
51	203
0	0
154	0
0	0
14575	0
50	1155
248	1155
1865	0
92	0
3494	0
68	1024
48	1024
3339	0
15	0
3410	0
227	2349
0	2349
0	4298
0	3928
0	3471
1	0
1894	0
567	0
0	0
121	0
1078	0
0	0
1	0
1	0
10	0
170	0
73	324
10	314
18	324
0	0
1635	0
33	300
0	300
121	1271
0	1271
0	0
1091	0
937	0
165	814
10	814
3	0
0	0
0	0
0	0
340	0
0	0
1	0
22	70
0	70
0	70
0	64
3977	0
258	0
725	0
860	0
2320	0
152	0
3	0
0	0
137	0
0	0
24	184
0	184
89	0
84	0
492	0
0	0
0	0
3	0
2841	0
408	0
57	0
9	282
0	298
19	267
120	2477
0	2451
0	2410
0	0
8	0
51	1752
2	1504
10	641
5232	6467
0	6467
818	258
19628	1
589	0
83	0
505	0
0	0
4	0
116	0
5188	23961
44	23593
16	23963
0	23962
0	0
1427	0
213	5845
534	5845
13	496
0	432
0	356
159	2081
7	2076
0	2026
0	0
0	0
0	6
0	7
1	7
142	0
0	0
44	0
1649	0
2826	0
3381	0
96	0
0	0
0	0
0	0
42	5
0	0
0	0
798	5
58	0
0	0
0	1161
90	1161
98	2223
1	2223
29	151
0	151
0	0
2	0
1334	0
1077	264
0	264
331	0
7	625
0	533
11	538
0	0
821	0
2299	0
964	0
723	0
17135	0
513	0
831	3418
0	3418
583	0
325	0
848	0
99	0
36	0
5409	2
10	0
4427	0
611	0
0	0
0	0
129	0
843	0
1358	0
1491	0
171	1829
96	1829
934	0
1873	0
13032	0
48	0
5161	0
