UniqueCount	AmbigCount
0	0
2	0
1	6
0	0
9	0
27	0
30	1
75	0
0	0
1	0
1	0
0	0
2	0
0	0
48	11
1	1
0	48
0	0
0	0
0	14
0	13
0	0
0	0
0	0
0	0
0	4
0	35
2	8
0	10
0	1
0	1
1	0
4	0
0	0
0	0
1	0
1	117
0	0
0	0
1	1
23	33
0	0
0	0
0	1
0	0
0	0
0	0
95	0
0	4
0	6
20	41
2	20
1	5
2	74
0	15
1	0
0	0
9	27
0	4
8	46
9	0
0	0
0	8
0	0
33	0
11	0
38	0
0	0
55	1
0	0
60	0
0	0
1	0
18	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	81
0	0
0	0
0	0
1	0
0	0
0	0
2	2
0	1
0	4
0	0
0	0
0	0
1	0
1	0
106	0
3	29
12	4
0	16
5	3
0	0
0	3
1	0
5	1
0	1
119	38
0	7
1	0
0	0
11	0
1	0
0	0
1	13
0	0
7	309
23	44
0	0
5	3
0	0
0	0
0	0
0	0
0	5
0	1
0	36
0	0
0	0
0	0
8	2
2	10
0	0
2	0
120	0
33	0
0	0
1	0
0	0
7396	9
0	0
363	0
9	0
0	0
190	0
82	0
23	0
0	0
0	0
1101	2
282	2
175	0
444	0
326	25
239	1
216	0
646	0
0	0
3	0
119	0
0	1
1	0
0	0
0	0
7908	60
5132	60
15	0
187	0
2	0
0	0
2476	1
1677	3
1588	2
209	0
0	0
4841	0
0	0
3	0
0	0
12180	35
34385	91
8128	52
0	0
0	0
157026	3565
363102	3583
2644	90
113	0
4	0
68	0
820	0
822	0
106	0
20	0
17	0
138	0
4	0
3	0
0	0
2	0
2072	0
169	1
618	1
63	0
37	0
1415	0
3726	0
18	0
29	0
87	0
333	0
222	0
4006	13
2106	13
178	0
2884	4
10145	53
23466	53
13825	167
8025	218
2483	103
24419	150
2046	97
0	0
144	0
2	0
0	0
753	0
10395	34
5428	33
0	0
0	0
0	0
0	0
0	0
0	1410
190	2
7800	0
0	0
197	0
113	0
28	0
27	0
40	0
77	0
169	0
404	1
121	1
11097	1411
65	4254
0	3675
40	3844
18	3326
297	206
10	206
3569	0
7	1673
115	1673
401	0
1	0
0	0
0	1
0	1
105	0
0	0
1765	0
192	0
51	0
0	0
0	0
0	0
0	0
648	0
64	0
43	0
299	0
0	0
15	0
15	0
3	6
0	6
110	0
3489	0
0	0
71	172
8	172
545	1462
0	1462
1	0
124	3249
354	3249
416	1496
4	1496
0	0
756	0
89	177
1	177
217	0
249	5
22	5
0	0
1468	0
2118	0
3	1
0	1
0	0
29	0
28	0
16	460
0	375
0	245
0	330
1211	0
32768	1
0	0
95	509
0	509
0	0
13	0
417	0
1033	0
77	242
11	215
7	242
8	0
0	0
302	0
505	0
397	1766
10	1766
173492	23
401	0
85	0
26	0
3	0
6	0
4	0
5599	0
320	1
5447	1
116	0
1	345
1	346
0	309
73	13
85	0
919	2204
44	2204
5	0
169	568
60	569
0	0
0	0
1	42
2	42
1680	0
729	0
0	0
393	1
4	1
0	0
5	0
67	6056
3129	6056
22	0
486	0
0	638
96	638
770	1
2278	0
7	3499
0	3499
0	2800
10125	1
78	0
32	0
0	0
411	0
0	0
0	0
761	82
14	82
231	0
10	0
3	9
0	9
9996	1
52	0
66	0
271	0
1266	0
288	0
1243	0
630	0
0	0
103	0
44	148
1	148
0	0
0	0
224	0
65	343
33	343
446	0
121	0
0	0
76	0
45	0
202	0
0	0
13223	0
446	0
0	0
20	327
31	327
7816	0
0	0
0	0
827	0
30	0
12	43
5	43
0	0
2	0
133	2917
98	2917
9551	0
1	4
2490	0
176	0
597	3167
2	3167
850	0
61	855
