UniqueCount	AmbigCount
0	0
0	0
0	4
0	0
5	0
18	0
23	3
47	3
0	0
4	0
0	0
0	0
2	0
0	0
35	5
0	3
0	22
0	0
0	0
0	4
0	9
0	0
0	0
0	0
0	0
0	1
0	19
2	5
0	5
0	0
0	0
0	0
3	0
0	0
0	0
0	0
3	834
0	0
0	0
0	0
12	22
0	0
0	0
0	0
0	0
0	0
0	0
91	0
0	2
0	7
12	10
2	12
3	6
2	102
0	8
0	0
0	0
8	11
0	2
11	14
1	1
0	0
0	13
2	0
11	0
4	0
61	0
0	0
47	0
0	0
35	1
1	0
0	0
14	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	53
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	1
0	4
0	0
0	2
0	0
2	4
0	0
61	0
4	16
10	7
0	9
6	3
0	0
0	0
0	0
0	1
0	1
89	31
0	7
1	0
0	0
2	0
3	0
0	0
0	12
0	0
1	177
8	19
1	0
5	2
0	0
0	0
0	0
0	0
0	7
0	4
1	20
0	0
0	0
0	0
3	3
3	7
0	0
2	0
37	0
23	0
0	0
1	0
4	0
3789	6
0	0
413	1
10	0
1	0
87	0
26	0
6	0
0	0
0	0
506	1
167	1
140	0
211	0
221	5
437	8
488	3
1731	3
1	0
3	0
59	0
0	1
0	0
0	0
0	0
4896	84
4136	85
9	0
126	0
2	0
0	0
1118	2
1136	6
1265	4
259	0
0	0
3542	0
0	0
0	0
0	0
7875	24
19303	68
4437	44
0	0
0	0
126360	4093
354527	4112
2451	43
23	0
0	0
46	0
620	1
700	0
69	0
11	0
7	0
110	0
0	0
0	0
0	0
1	0
1150	0
137	0
678	0
116	0
29	0
1525	0
1949	0
2	0
18	0
104	0
428	0
382	0
9118	57
5648	55
463	0
7730	7
23973	191
46959	185
32530	531
17652	655
3941	262
40479	317
3133	181
0	0
285	1
16	1
3	0
1000	0
7955	53
4491	51
0	0
0	0
0	0
1	0
0	0
0	9813
269	3
4497	0
0	0
160	0
291	1
65	0
53	0
142	0
186	2
1008	12
2779	13
577	3
62153	9825
66	3293
0	2862
19	2993
16	2561
886	411
7	411
3171	0
1	558
39	558
137	0
0	0
3	0
0	0
5	0
195	0
0	0
1185	0
42	0
101	0
0	0
0	0
0	0
0	0
545	0
136	0
69	0
435	0
0	0
54	0
42	0
46	60
15	62
212	2
6352	0
1	0
130	324
11	324
610	1353
0	1353
4	0
50	1135
152	1135
350	1173
0	1173
0	0
965	0
3	14
0	14
290	0
18	0
4	0
0	0
361	0
1879	0
14	9
0	9
0	0
167	0
0	0
19	343
0	273
0	209
0	279
1268	0
17512	2
11	0
50	369
0	369
0	0
58	0
412	0
1453	0
76	204
