UniqueCount	AmbigCount
0	0
0	0
0	4
0	0
17	0
20	0
87	4
140	7
0	0
6	0
2	0
1	0
2	0
1	0
66	18
0	5
0	60
0	0
0	0
0	27
0	8
0	0
0	0
0	0
0	0
0	1
0	3
1	10
0	22
0	0
0	1
3	0
4	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
29	42
0	0
0	0
0	1
0	0
0	0
0	0
146	0
0	8
0	19
20	16
0	22
0	5
9	76
0	14
0	0
0	0
19	18
0	5
26	29
10	0
0	0
0	12
3	0
24	0
6	0
66	0
0	0
83	3
0	0
161	1
0	0
1	0
38	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	11
0	0
0	0
0	0
0	0
0	0
1	0
1	3
5	2
0	20
0	0
0	1
0	0
1	0
0	0
50	0
2	8
9	3
0	12
5	1
0	1
0	0
0	0
2	0
0	0
218	53
0	15
5	0
0	0
3	0
10	0
0	0
1	14
0	0
15	357
31	68
4	0
19	7
0	0
0	0
0	0
0	6
0	12
0	1
4	33
0	0
0	0
0	0
2	11
11	17
0	0
0	0
125	0
83	0
0	0
0	0
0	0
2105	0
0	0
31	0
0	0
0	0
25	0
7	0
4	0
0	0
0	0
172	0
61	0
38	0
59	0
43	0
38	0
94	1
293	1
0	0
0	0
8	0
0	0
2	0
0	0
0	0
211	3
397	3
0	0
13	0
0	0
0	0
99	1
329	2
291	1
25	0
0	0
372	0
0	0
0	0
0	0
1846	3
6431	5
584	2
0	0
0	0
12657	343
18541	342
633	9
21	0
3	0
14	0
340	0
278	0
48	0
0	0
4	0
24	0
0	0
0	0
0	0
0	0
914	1
21	0
31	0
14	0
2	0
342	0
1711	0
2	0
10	0
22	0
64	0
61	0
263	1
79	1
5	0
140	0
490	0
1083	0
836	18
386	22
100	13
1791	15
84	6
0	0
64	0
3	0
0	0
75	0
660	1
314	1
0	0
0	0
0	0
0	0
0	0
0	37
16	0
268	0
0	0
23	0
36	0
4	0
3	0
1	0
7	0
13	0
12	0
9	0
387	37
127	5638
0	4933
46	4971
19	4320
2	1
0	1
2241	0
1	635
41	635
77	0
12	0
0	0
0	0
0	0
9	0
0	0
641	0
239	0
52	0
0	0
0	0
0	0
0	0
648	0
58	0
49	0
151	0
0	0
3	0
56	0
377	457
101	457
680	0
5072	0
6	0
130	294
11	294
73	165
0	165
34	0
14	384
70	384
412	1140
4	1140
0	0
1015	1
194	273
0	273
228	0
188	6
17	6
0	0
163	0
3952	0
3	4
0	4
0	0
7	0
63	0
35	478
0	400
0	292
0	370
1277	0
8255	0
1	0
117	634
0	634
0	0
45	0
666	0
729	0
68	129
4	119
14	127
5	0
3	0
595	0
284	0
436	1217
11	1217
