UniqueCount	AmbigCount
0	0
0	0
0	3
0	0
7	0
22	0
29	4
36	4
0	0
6	0
2	0
1	0
0	0
0	0
29	19
0	1
0	30
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	2
0	24
0	4
0	4
0	0
0	1
1	0
8	1
0	0
0	0
1	0
1	363
0	0
0	0
2	0
24	21
0	0
0	0
0	1
0	0
0	0
0	0
120	0
0	7
0	9
13	15
1	4
0	3
5	87
0	6
0	0
0	1
7	18
0	3
1	5
10	0
0	0
0	10
1	0
15	0
6	0
49	0
0	0
55	1
0	0
44	0
0	0
0	0
16	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	48
2	0
0	0
0	0
1	0
0	0
1	0
0	2
1	1
0	3
0	1
0	1
0	0
3	3
0	1
83	1
2	33
11	7
0	12
6	0
0	2
0	0
0	0
5	2
0	2
86	20
0	16
1	0
0	2
3	0
3	0
0	0
1	13
0	0
3	151
9	33
1	0
13	0
0	0
0	0
0	0
0	0
0	3
0	2
0	34
0	0
0	0
0	0
8	2
1	4
0	0
0	0
35	0
28	0
0	0
0	0
8	0
2539	3
0	0
339	0
8	0
0	0
86	0
24	0
18	0
0	0
0	0
368	2
147	2
88	0
218	0
193	15
304	10
378	2
1275	2
0	0
0	0
46	0
2	2
1	0
0	0
0	0
3875	46
2582	46
16	0
80	1
4	0
0	0
1342	0
689	6
715	4
245	0
1	0
3517	1
1	0
9	0
0	0
6398	19
15967	67
3614	44
0	0
0	0
92778	2757
220666	2782
1724	66
48	0
4	0
35	0
537	1
575	1
56	0
7	0
15	0
71	0
0	0
0	0
0	1
2	0
905	0
120	0
625	0
68	0
22	0
1265	1
1359	0
5	0
35	0
49	0
212	0
165	0
5378	36
3080	34
259	0
4528	6
14277	121
28739	117
20705	288
11329	363
3242	169
22500	199
1807	98
0	0
176	0
4	0
9	0
595	0
5679	37
3229	37
0	0
0	0
0	0
0	0
0	0
0	4056
183	1
4196	0
0	1
157	0
143	0
40	0
30	0
90	0
141	2
515	8
1571	17
438	11
33800	4067
22	2484
0	2168
21	2270
12	1930
601	343
16	343
2410	1
1	662
49	662
108	1
0	1
0	0
0	2
1	2
158	0
0	0
835	0
24	0
76	0
0	0
0	0
0	0
0	0
405	1
76	0
54	0
270	0
0	0
41	0
34	0
16	29
8	29
91	0
5432	0
0	0
89	265
6	265
357	995
0	995
2	0
53	1154
133	1154
249	938
0	938
0	0
725	0
5	3
0	3
200	0
12	0
0	0
0	0
1002	0
1315	0
9	2
0	2
0	0
125	0
2	0
20	206
0	177
0	131
0	160
864	0
18774	5
12	0
52	371
0	371
0	0
45	0
262	0
1042	1
54	181
18	161
11	179
